period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6784109970,6192107000,7424000000,5,5010000000,0.3541
+1q,7032227380,6592641000,7983000000,5,5317000000,0.32259998
0y,28566719790,24458000000,33895000000,15,22669000000,0.2602
+1y,29645073960,23800000000,39638000000,16,28566719790,0.0377
