,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Free Cash Flow,921675000.0,1583481000.0,1644299000.0,327806000.0,
Repurchase Of Capital Stock,-1178349000.0,-1636879000.0,-558652000.0,-444001000.0,
Capital Expenditure,-680802000.0,-689232000.0,-651865000.0,-638657000.0,
Interest Paid Supplemental Data,1028000.0,478000.0,234000.0,116000.0,
Income Tax Paid Supplemental Data,,579178000.0,824213000.0,502136000.0,245213000.0
End Cash Position,1807202000.0,1984336000.0,2243971000.0,1154867000.0,
Beginning Cash Position,1984336000.0,2243971000.0,1154867000.0,1259871000.0,
Effect Of Exchange Rate Changes,91163000.0,-81666000.0,-4100000.0,-34043000.0,
Changes In Cash,-268297000.0,-177969000.0,1093204000.0,-70961000.0,
Financing Cash Flow,-1208656000.0,-1652508000.0,-548828000.0,-467487000.0,
Cash Flow From Continuing Financing Activities,-1208656000.0,-1652508000.0,-548828000.0,-467487000.0,
Net Other Financing Charges,-38684000.0,-35442000.0,-32606000.0,-35190000.0,
Proceeds From Stock Option Exercised,8377000.0,19813000.0,42430000.0,11704000.0,
Net Common Stock Issuance,-1178349000.0,-1636879000.0,-558652000.0,-444001000.0,
Common Stock Payments,-1178349000.0,-1636879000.0,-558652000.0,-444001000.0,
Investing Cash Flow,-662118000.0,-798174000.0,-654132000.0,-569937000.0,
Cash Flow From Continuing Investing Activities,-662118000.0,-798174000.0,-654132000.0,-569937000.0,
Net Other Investing Changes,-8521000.0,-5009000.0,-658000.0,20916000.0,
Net Investment Purchase And Sale,27205000.0,50213000.0,-1609000.0,47804000.0,
Purchase Of Investment,,,,,-23389000.0
Net Business Purchase And Sale,0.0,-154146000.0,0.0,0.0,
Purchase Of Business,0.0,-154146000.0,0.0,0.0,
Net PPE Purchase And Sale,-680802000.0,-689232000.0,-651865000.0,-638657000.0,
Purchase Of PPE,-680802000.0,-689232000.0,-651865000.0,-638657000.0,
Operating Cash Flow,1602477000.0,2272713000.0,2296164000.0,966463000.0,
Cash Flow From Continuing Operating Activities,1602477000.0,2272713000.0,2296164000.0,966463000.0,
Change In Working Capital,-409440000.0,-51895000.0,199223000.0,-659920000.0,
Change In Other Working Capital,48137000.0,65911000.0,121850000.0,92171000.0,
Change In Other Current Liabilities,20632000.0,2488000.0,12230000.0,-2925000.0,
Change In Other Current Assets,-70351000.0,-73205000.0,-53280000.0,-36518000.0,
Change In Payables And Accrued Expense,-30956000.0,181190000.0,2764000.0,41324000.0,
Change In Accrued Expense,73684000.0,81029000.0,-1407000.0,112618000.0,
Change In Payable,-104640000.0,100161000.0,4171000.0,-71294000.0,
Change In Account Payable,45856000.0,-57044000.0,177367000.0,-107280000.0,
Change In Tax Payable,-150496000.0,157205000.0,-173196000.0,35986000.0,
Change In Income Tax Payable,-150496000.0,157205000.0,-173196000.0,35986000.0,
Change In Prepaid Assets,-122437000.0,-73820000.0,42495000.0,-121547000.0,
Change In Inventory,-188710000.0,-156085000.0,66584000.0,-573438000.0,
Change In Receivables,-65755000.0,1626000.0,6580000.0,-58987000.0,
Changes In Account Receivables,-65755000.0,1626000.0,6580000.0,-58987000.0,
Other Non Cash Items,-37766000.0,-36231000.0,-28547000.0,-23337000.0,
Stock Based Compensation,62203000.0,90011000.0,93560000.0,78075000.0,
Provisionand Write Offof Assets,0.0,0.0,23709000.0,62928000.0,
Asset Impairment Charge,0.0,0.0,74501000.0,407913000.0,
Deferred Tax,-53379000.0,57451000.0,-28383000.0,3042000.0,
Deferred Income Tax,-53379000.0,57451000.0,-28383000.0,3042000.0,
Depreciation Amortization Depletion,496228000.0,446524000.0,379384000.0,291791000.0,
Depreciation And Amortization,496228000.0,446524000.0,379384000.0,291791000.0,
Amortization Cash Flow,7000000.0,2700000.0,5000000.0,8800000.0,
Amortization Of Intangibles,7000000.0,2700000.0,5000000.0,8800000.0,
Depreciation,489700000.0,443300000.0,374000000.0,282700000.0,
Operating Gains Losses,-34552000.0,-47763000.0,32527000.0,-48829000.0,
Gain Loss On Investment Securities,-34552000.0,-47763000.0,32527000.0,-38649000.0,
Gain Loss On Sale Of PPE,,0.0,0.0,-10180000.0,0.0
Net Income From Continuing Operations,1579183000.0,1814616000.0,1550190000.0,854800000.0,
