period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2436905660,2391000000,2464602240,21,2370660000,0.0279
+1q,2600682900,2532000000,2645001300,21,2525219000,0.0299
0y,11480395800,11125100000,11624000000,30,11102600000,0.034
+1y,11999678180,11153100000,12300000000,29,11480395800,0.0452
