Date,Stock Splits
1965-02-04 00:00:00-05:00,1.02
1966-02-03 00:00:00-05:00,1.02
1967-02-03 00:00:00-05:00,1.02
1984-05-30 00:00:00-04:00,1.5
1994-03-15 00:00:00-05:00,2.0
1997-09-16 00:00:00-04:00,2.0
2016-10-03 00:00:00-04:00,1.0053282396702523
2018-10-01 00:00:00-04:00,1.011
2018-10-29 00:00:00-04:00,1.032
2025-10-30 00:00:00-04:00,1.061
