period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,9304752280,9172730000,9575000000,12,9822000000,-0.052699998
+1q,9739133940,9481900000,9902000000,13,10352000000,-0.0592
0y,39552593290,38864000000,39887096830,23,37442000000,0.056399997
+1y,41900667070,40642000000,43002000000,22,39552593290,0.0594
