,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.099300005,66070930,13093936423,0.013099999
1,2025-12-31,Blackrock Inc.,0.084300004,56070927,11112135902,0.0195
2,2025-12-31,State Street Corporation,0.0425,28264675,5601493084,0.0046
3,2025-12-31,Capital International Investors,0.026300002,17471554,3462512443,0.0201
4,2025-12-31,"Geode Capital Management, LLC",0.022,14656436,2904612379,0.0150999995
5,2025-12-31,"Sanders Capital, LLC",0.0165,10963615,2172769140,0.1402
6,2025-12-31,Massachusetts Financial Services Co.,0.0161,10693994,2119335652,0.0538
7,2025-12-31,"Wellington Management Group, LLP",0.015800001,10507045,2082286101,0.0028
8,2025-12-31,"Franklin Resources, Inc.",0.0123000005,8173338,1619792064,0.1593
9,2025-12-31,NORGES BANK,0.012,8002218,1585879504,0.0789
