,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0294,19575897,3879551124,-0.0015
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0235,15637268,3098993657,0.0177
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012,7980132,1581502501,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0119,7892044,1564045222,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.011,7291532,1445035758,-0.020299999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0086,5731933,1135954439,0.0247
6,2026-01-31,AMERICAN MUTUAL FUND,0.0074,4933433,977707715,-0.1174
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0072000003,4812078,953657582,-0.0163
8,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0068,4501823,892171249,0.0
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0064,4226640,837635484,0.0375
