address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
1 Grand Canal Square,Grand Canal Harbour,Dublin,D02 P820,Ireland,353 1 646 2000,353 1 646 2020,https://www.accenture.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Accenture plc provides strategy and consulting, industry X, song, and technology and operation services in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It offers systems integration and application management; security; intelligent platform; infrastructure; software engineering; data, AI, cloud; and automation and global delivery services. The company also operates business processes for specific enterprise functions, including finance and accounting, sourcing and procurement, supply chain, marketing and sales, and human resources, as well as industry-specific services, such as platform trust and safety, banking, insurance, network and health services; and designs, manufactures, and assembles automation equipment, robotics, and other commercial hardware products. It serves communications, media, and technology; financial services; banking and capital markets, and insurance; health and public service; consumer goods, retail, travel services; industrial; life science; and chemicals, natural resources, energy, and utilities sectors. Accenture plc has collaboration with Amazon Web Services (AWS) to deliver transformative digital services to public sector, defense, and national security organizations. It has a collaboration with OpenAI to help enterprise clients unlock new levels of innovation and growth by bringing agentic AI systems. Accenture plc was founded in 1951 and is based in Dublin, Ireland.",786000,"[{'maxAge': 1, 'name': 'Ms. Julie T. Spellman Sweet J.D.', 'age': 58, 'title': 'CEO & Chairman', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 6765671, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Angie  Park', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 2031116, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manish  Sharma', 'age': 57, 'title': 'Chief Strategy & Services Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3208848, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Walsh', 'age': 60, 'title': 'CEO of the Americas & Market Unit Lead of US', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 3078144, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mauro  Macchi', 'age': 59, 'title': 'Chief Executive Officer of EMEA', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2618830, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kate  Hogan', 'age': 48, 'title': 'Chief Operating Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa A. Burgum', 'age': 52, 'title': 'Chief Accounting Officer & Corporate Controller', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Marc  Warner', 'title': 'Chief Technology Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony  Leraris', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alexia Skouras Quadrani', 'title': 'Executive Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,3,5,4,2,1775001600,1767139200,http://investor.accenture.com/phoenix.zhtml?c=129731&p=irol-irhome,[],86400,2,198.95,198.98,196.507,200.27,198.95,198.98,196.507,200.27,6.52,3.24,1775692800,0.5098,1.57,1.236,16.244263,13.27591,1240399,1240399,6832326,5141460,5141460,197.4,197.63,200,200,121966927872,123604392826,187.0,325.71,417.37,11.3,1.6913934,218.3012,250.6525,6.37,0.032018095,USD,False,124110503936,0.10606,612723668,613939268,14694453,15216275,1770940800,1773360000,0.0239,0.00085,0.82805,2.0,0.026700001,615435159,50.762,3.9041014,1756598400,1788134400,1772236800,0.021,7648264192,12.2,14.92779,1.721,9.745,-0.29297417,0.32693863,1.48,1752105600,EQUITY,198.18,320.0,210.0,251.99556,250.0,1.85714,buy,27,9405595648,15.32,12735312896,8347366912,1.2,1.336,72110325760,25.469,116.149,0.11163,0.24763,23094063104,12164313088,13080248320,0.04,0.083,0.32026002,0.17661,0.13819,USD,ACN,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,995549400000,-0.7700043,196.507 - 200.27,NYSE,6832326,11.179993,0.059786055,187.0 - 325.71,-127.53,-0.39154464,-29.297417,1778803200,1781785800,1781785800,1781785800,1781784000,1781784000,False,12.2,14.92779,13.87887,REGULAR,-0.38703406,198.18,Accenture plc,Accenture plc,14.27926,-20.1212,-0.092171736,-52.472504,-0.20934363,15,0,1.9 - Buy,False,[],1775578483,NYQ,finmb_972190,America/New_York,EDT,-14400000,us_market,False,Accenture,1.5526
