,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1824000.0,-2310000.0,108000.0,208000.0,
Tax Rate For Calcs,0.057,0.21,0.108,0.026,
Normalized EBITDA,4479000000.0,4064000000.0,3962000000.0,3247000000.0,
Total Unusual Items,-32000000.0,-11000000.0,1000000.0,8000000.0,
Total Unusual Items Excluding Goodwill,-32000000.0,-11000000.0,1000000.0,8000000.0,
Net Income From Continuing Operation Net Minority Interest,1462000000.0,1404000000.0,1397000000.0,1083000000.0,
Reconciled Depreciation,1283000000.0,1332000000.0,1254000000.0,1164000000.0,
Reconciled Cost Of Revenue,11579000000.0,8519000000.0,8770000000.0,15864000000.0,
EBITDA,4447000000.0,4053000000.0,3963000000.0,3255000000.0,
EBIT,2606000000.0,2321000000.0,2357000000.0,1787000000.0,
Net Interest Income,-953000000.0,-815000000.0,-734000000.0,-629000000.0,
Interest Expense,1056000000.0,951000000.0,791000000.0,675000000.0,
Interest Income,103000000.0,136000000.0,57000000.0,46000000.0,
Normalized Income,1492176000.0,1412690000.0,1396108000.0,1075208000.0,
Net Income From Continuing And Discontinued Operation,1462000000.0,1404000000.0,1397000000.0,1083000000.0,
Total Expenses,13286000000.0,10252000000.0,10444000000.0,17456000000.0,
Total Operating Income As Reported,2374000000.0,2091000000.0,2243000000.0,1748000000.0,
Diluted Average Shares,207000000.0,207000000.0,206000000.0,196000000.0,
Basic Average Shares,207000000.0,207000000.0,206000000.0,195000000.0,
Diluted EPS,7.03,6.77,6.76,5.52,
Basic EPS,7.04,6.78,6.77,5.53,
Diluted NI Availto Com Stockholders,1459000000.0,1401000000.0,1394000000.0,1080000000.0,
Net Income Common Stockholders,1459000000.0,1401000000.0,1394000000.0,1080000000.0,
Otherunder Preferred Stock Dividend,,,3000000.0,3000000.0,2000000.0
Net Income,1462000000.0,1404000000.0,1397000000.0,1083000000.0,
Minority Interests,,,0.0,0.0,4000000.0
Net Income Including Noncontrolling Interests,1462000000.0,1404000000.0,1397000000.0,1083000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,117000000.0
Net Income Continuous Operations,1462000000.0,1404000000.0,1397000000.0,1083000000.0,
Tax Provision,88000000.0,-34000000.0,169000000.0,29000000.0,
Pretax Income,1550000000.0,1370000000.0,1566000000.0,1112000000.0,
Other Income Expense,-25000000.0,-20000000.0,-1000000.0,-31000000.0,
Other Non Operating Income Expenses,-40000000.0,-24000000.0,-5000000.0,-25000000.0,
Special Income Charges,-49000000.0,-28000000.0,-16000000.0,5000000.0,
Gain On Sale Of Ppe,-49000000.0,-28000000.0,-16000000.0,5000000.0,
Other Special Charges,,,,,393000000.0
Earnings From Equity Interest,47000000.0,15000000.0,3000000.0,-14000000.0,
Gain On Sale Of Security,17000000.0,17000000.0,17000000.0,3000000.0,
Net Non Operating Interest Income Expense,-953000000.0,-815000000.0,-734000000.0,-629000000.0,
Interest Expense Non Operating,1056000000.0,951000000.0,791000000.0,675000000.0,
Interest Income Non Operating,103000000.0,136000000.0,57000000.0,46000000.0,
Operating Income,2528000000.0,2205000000.0,2301000000.0,1772000000.0,
Operating Expense,2265000000.0,2133000000.0,2026000000.0,1896000000.0,
Other Operating Expenses,-105000000.0,-86000000.0,-42000000.0,-29000000.0,
Other Taxes,529000000.0,487000000.0,462000000.0,457000000.0,
Depreciation Amortization Depletion Income Statement,1841000000.0,1732000000.0,1606000000.0,1468000000.0,
Depreciation And Amortization In Income Statement,1841000000.0,1732000000.0,1606000000.0,1468000000.0,
Amortization,18000000.0,16000000.0,15000000.0,16000000.0,
Amortization Of Intangibles Income Statement,18000000.0,16000000.0,15000000.0,16000000.0,
Depreciation Income Statement,1823000000.0,1716000000.0,1591000000.0,1452000000.0,
Selling General And Administration,,,9000000.0,-1000000.0,17000000.0
General And Administrative Expense,,,9000000.0,-1000000.0,17000000.0
Salaries And Wages,,,9000000.0,-1000000.0,17000000.0
Gross Profit,4793000000.0,4338000000.0,4327000000.0,3668000000.0,
Cost Of Revenue,11021000000.0,8119000000.0,8418000000.0,15560000000.0,
Total Revenue,15814000000.0,12457000000.0,12745000000.0,19228000000.0,
Operating Revenue,15814000000.0,12457000000.0,12745000000.0,19228000000.0,
