period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4455996940,4134600000,4630000000,3,4440000000,0.0036000002
+1q,3350644730,2694800000,3714000000,3,3419000000,-0.02
0y,15325558330,13044300000,16756098320,10,15814000000,-0.0309
+1y,16127338310,13916300000,17532419290,9,15325558330,0.0523
