,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,29448300.0,0.0,4324740.0,-933240.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.21,0.21,0.0,
Normalized EBITDA,549186000.0,349438000.0,485235000.0,475103000.0,164397000.0,
Total Unusual Items,140230000.0,-65822000.0,20594000.0,-4444000.0,-993000.0,
Total Unusual Items Excluding Goodwill,140230000.0,-65822000.0,20594000.0,-4444000.0,-993000.0,
Net Income From Continuing Operation Net Minority Interest,248350000.0,-121712000.0,88977000.0,61177000.0,-228854000.0,
Reconciled Depreciation,231980000.0,236157000.0,223905000.0,220310000.0,230831000.0,
Reconciled Cost Of Revenue,348769000.0,341354000.0,341341000.0,338940000.0,328171000.0,
EBITDA,689416000.0,283616000.0,505829000.0,470659000.0,163404000.0,
EBIT,457401000.0,47459000.0,281924000.0,250349000.0,-67427000.0,
Net Interest Income,-150261000.0,-156679000.0,-154720000.0,-155694000.0,-149938000.0,
Interest Expense,162612000.0,164299000.0,162783000.0,163444000.0,170390000.0,
Interest Income,12351000.0,7620000.0,8063000.0,7750000.0,20452000.0,
Normalized Income,137568300.0,-55890000.0,72707740.0,64687760.0,-227861000.0,
Net Income From Continuing And Discontinued Operation,248350000.0,-121712000.0,88977000.0,61177000.0,-228854000.0,
Total Expenses,622509000.0,617520000.0,611866000.0,616033000.0,595904000.0,
Diluted Average Shares,159115000.0,158345000.0,158887500.0,158632000.0,158117000.0,
Basic Average Shares,158457000.0,158345000.0,158887500.0,158202000.0,158117000.0,
Diluted EPS,1.56,-0.77,0.56,0.39,-1.45,
Basic EPS,1.56,-0.77,0.56,0.39,-1.45,
Diluted NI Availto Com Stockholders,248350000.0,-121712000.0,88977000.0,61177000.0,-228854000.0,
Average Dilution Earnings,0.0,0.0,,,,0.0
Net Income Common Stockholders,248350000.0,-121712000.0,88977000.0,61177000.0,-228854000.0,
Net Income,248350000.0,-121712000.0,88977000.0,61177000.0,-228854000.0,
Minority Interests,-46439000.0,-4872000.0,-30164000.0,-25728000.0,8963000.0,
Net Income Including Noncontrolling Interests,294789000.0,-116840000.0,119141000.0,86905000.0,-237817000.0,
Net Income Continuous Operations,294789000.0,-116840000.0,119141000.0,86905000.0,-237817000.0,
Pretax Income,294789000.0,-116840000.0,119141000.0,86905000.0,-237817000.0,
Other Income Expense,190462000.0,-214151000.0,17270000.0,-6583000.0,-350546000.0,
Special Income Charges,-17024000.0,-70332000.0,-357000.0,-3596000.0,-707000.0,
Gain On Sale Of Ppe,0.0,0.0,0.0,-2490000.0,,0.0
Other Special Charges,0.0,,,338000.0,,
Write Off,16902000.0,68901000.0,0.0,0.0,0.0,
Impairment Of Capital Assets,,,,,,0.0
Restructuring And Mergern Acquisition,122000.0,1431000.0,357000.0,768000.0,707000.0,
Earnings From Equity Interest,50232000.0,-148329000.0,-3324000.0,-2139000.0,-349553000.0,
Gain On Sale Of Security,157254000.0,4510000.0,20951000.0,-848000.0,-286000.0,
Net Non Operating Interest Income Expense,-150261000.0,-156679000.0,-154720000.0,-155694000.0,-149938000.0,
Interest Expense Non Operating,162612000.0,164299000.0,162783000.0,163444000.0,170390000.0,
Interest Income Non Operating,12351000.0,7620000.0,8063000.0,7750000.0,20452000.0,
Operating Income,254588000.0,253990000.0,256591000.0,249182000.0,262667000.0,
Operating Expense,273775000.0,276156000.0,270439000.0,276890000.0,262945000.0,
Depreciation Amortization Depletion Income Statement,232015000.0,236147000.0,223819000.0,220107000.0,226043000.0,
Depreciation And Amortization In Income Statement,232015000.0,236147000.0,223819000.0,220107000.0,226043000.0,
Selling General And Administration,41760000.0,40009000.0,46620000.0,56783000.0,36902000.0,
General And Administrative Expense,41760000.0,40009000.0,46620000.0,56783000.0,36902000.0,
Other Gand A,37801000.0,36188000.0,42516000.0,52284000.0,32504000.0,
Salaries And Wages,3959000.0,3821000.0,4104000.0,4499000.0,4398000.0,
Gross Profit,528363000.0,530146000.0,527030000.0,526072000.0,525612000.0,
Cost Of Revenue,348734000.0,341364000.0,341427000.0,339143000.0,332959000.0,
Total Revenue,877097000.0,871510000.0,868457000.0,865215000.0,858571000.0,
Operating Revenue,873138000.0,867689000.0,864353000.0,860716000.0,854173000.0,
