address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
"Prudential Center, 800 Boylston Street",Suite 1900,Boston,MA,02199-8103,United States,617 236 3300,617 236 3311,https://www.bxp.com,REIT - Office,reit-office,REIT - Office,Real Estate,real-estate,Real Estate,"BXP, Inc. is the largest publicly traded developer, owner, and manager of premier workplaces in the United States, concentrated in six dynamic gateway markets - Boston, Los Angeles, New York, San Francisco, Seattle, and Washington, DC. BXP has delivered places that power progress for our clients and communities for more than 55 years. BXP is a fully integrated real estate company, organized as a real estate investment trust (REIT). As of December 31, 2025, including properties owned by joint ventures, BXP's portfolio totals 52.6 million square feet and 179 properties, including 8 properties under construction/redevelopment. BXP's properties include 157 office properties, 14 retail properties (including one retail property under construction), seven residential properties (including three residential properties under construction) and one hotel. BXP is well-known for its in-house building management expertise and responsiveness to clients' needs. BXP holds a superior track record of developing premium Central Business District (CBD) office buildings, successful mixed-use complexes, suburban office centers and build-to-suit projects for a diverse array of creditworthy clients. BXP actively works to promote its growth and operations in a sustainable and responsible manner. BXP, an S&P 500 company, was founded in 1970 by Mortimer B. Zuckerman and Edward H. Linde and became a public company in 1997.",826,"[{'maxAge': 1, 'name': 'Mr. Owen David Thomas', 'age': 63, 'title': 'CEO & Chairman of the Board', 'yearBorn': 1962, 'fiscalYear': 2016, 'totalPay': 3519528, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas T. Linde', 'age': 61, 'title': 'President & Director', 'yearBorn': 1964, 'fiscalYear': 2016, 'totalPay': 2895542, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael E. LaBelle', 'age': 61, 'title': 'Executive VP, Treasurer & CFO', 'yearBorn': 1964, 'fiscalYear': 2016, 'totalPay': 1884965, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bryan J. Koop', 'age': 66, 'title': 'Executive Vice President of Boston Region', 'yearBorn': 1959, 'fiscalYear': 2016, 'totalPay': 2046215, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Hilary J. Spann', 'age': 48, 'title': 'Executive Vice President of New York Region', 'yearBorn': 1977, 'fiscalYear': 2016, 'totalPay': 1469779, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mortimer B. Zuckerman', 'age': 87, 'title': 'Co-Founder & Chairman Emeritus', 'yearBorn': 1938, 'fiscalYear': 2016, 'totalPay': 273972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael R. Walsh', 'age': 58, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1967, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James J. Whalen Jr.', 'age': 62, 'title': 'Senior VP & Chief Technology Officer', 'yearBorn': 1963, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Colin  Joynt', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Helen  Han', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,9,2,8,8,1775001600,1483142400,http://ir.bostonproperties.com/phoenix.zhtml?c=120176&p=irol-irhome,[],86400,2,51.9,51.6,51.2,52.26,51.9,51.6,51.2,52.26,3.08,5.95,1774915200,1.9310001,5.21,1.047,29.683908,24.772182,474923,474923,2686250,2083180,2083180,51.75,51.77,200,100,9144992768,8213816040,49.72,79.33,147.83,23.4375,2.900331,57.7748,67.2288,3.36,0.06473988,USD,False,26640140288,0.087790005,147093614,158629124,11475117,11445660,1770940800,1773360000,0.0723,0.00415,1.1712999,3.32,0.0987,177056981,32.464,1.5909932,1767139200,1798675200,1767139200,276800000,1.74,2.085,8.449,16.537,-0.087231815,0.32693863,0.7,1774915200,EQUITY,51.65,89.0,60.0,71.25,68.5,2.13636,buy,20,1478205952,9.319,1610951040,17367017472,0.858,0.923,3153085952,225.995,19.915,0.01672,0.04916,1779740032,946378112,1245156992,-0.319,0.56444,0.51091,-0.06589,USD,BXP,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,866640600000,-0.25,51.2 - 52.26,NYSE,2686250,1.9300003,0.038817383,49.72 - 79.33,-27.68,-0.34892222,-8.723182,1777507200,1777406400,1777406400,1777406400,1777471200,1777471200,False,1.74,2.085,1.925,REGULAR,-0.48169556,51.65,"BXP, Inc.","BXP, Inc.",26.831171,-6.124798,-0.106011584,-15.578796,-0.23172802,15,0,"Boston Properties, Inc.",2026-04-06,2.1 - Buy,False,[],1775578636,NYQ,finmb_368278,America/New_York,EDT,-14400000,us_market,False,BXP,1.9869
