,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1515,24031293,1241216320,-0.0044
1,2025-12-31,Blackrock Inc.,0.1155,18319074,946180200,0.0291
2,2025-12-31,Cohen & Steers Inc.,0.096999995,15382890,794526291,0.414
3,2025-12-31,State Street Corporation,0.071,11269660,582077956,-0.0029
4,2025-12-31,NORGES BANK,0.0644,10216641,527689523,0.0034999999
5,2025-12-31,Apg Asset Management US Inc.,0.0467,7401513,382288157,0.0
6,2025-12-31,"Geode Capital Management, LLC",0.0269,4270027,220546901,0.013200001
7,2025-12-31,Invesco Ltd.,0.025899999,4101236,211828845,0.052399997
8,2025-12-31,Boston Partners,0.0219,3473377,179399927,-0.0184
9,2025-12-31,Morgan Stanley,0.0216,3427418,177026144,-0.0995
