address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,corporateActions,regularMarketTime,exchange,messageBoardId,longName,shortName,regularMarketChangePercent,regularMarketPrice,marketState,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
300 North Commons Blvd.,Mayfield,OH,44143,United States,440 461 5000,https://www.progressive.com,Insurance - Property & Casualty,insurance-property-casualty,Insurance - Property & Casualty,Financial Services,financial-services,Financial Services,"The Progressive Corporation operates as an insurance company in the United States. It writes insurance for personal autos and special lines products, including motorcycles, RVs, and watercraft; and personal residential property insurance for homeowners and renters. The company also writes auto-related liability and physical damage insurance for comprising dump trucks, log trucks, garbage trucks, tractors, trailers, straight trucks, tow trucks and wreckers, vans, pick-up trucks, and autos; business-related general liability and commercial property insurance for small businesses; and workers' compensation insurance for the transportation industry. In addition, it offers other specialty property-casualty insurance and provides related services; personal property reinsurance products; and involved in investment activities. It sells its products through independent insurance agencies, as well as online and over the phone. The Progressive Corporation was founded in 1937 and is headquartered in Mayfield, Ohio.",70053,"[{'maxAge': 1, 'name': 'Ms. Susan Patricia Griffith', 'age': 61, 'title': 'President, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 6705646, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John Peter Sauerland', 'age': 61, 'title': 'VP & CFO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 3082733, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick K. Callahan', 'age': 55, 'title': 'President of Personal Lines', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2792304, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John Joseph Murphy', 'age': 56, 'title': 'President of Claims', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1887075, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karen Barone Bailo', 'age': 57, 'title': 'President of Commercial Lines', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2352729, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonathan S. Bauer', 'age': 47, 'title': 'Chief Investment Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl G. Joyce', 'age': 43, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven Anthony Broz', 'age': 55, 'title': 'Chief Information Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas S. Constantine', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David M. Stringer', 'age': 50, 'title': 'VP, Secretary & Chief Legal Officer', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,2,3,6,4,1775001600,1767139200,http://investors.progressive.com/phoenix.zhtml?c=81824&p=irol-irhome,[],86400,2,196.38,196.63,194.7001,198.32,196.38,196.63,194.7001,198.32,13.9,7.12,1775088000,0.7228,1.85,0.327,10.199688,12.16259,527848,527848,3442225,2736290,2736290,196.54,196.76,300,100,114919677952,114874998787,192.02,289.96,292.99,0.046639,1.3113146,205.0662,227.5603,13.9,0.070781134,USD,False,111370215424,0.12903,583703345,584962821,6618254,6769965,1770940800,1773360000,0.0113,0.0024899999,0.88635004,2.22,0.0114,585906353,51.737,3.7910974,1767139200,1798675200,1767139200,0.253,11308000256,19.23,16.1265,4:1,1147996800,1.271,7.518,-0.2457946,0.32693863,0.1,1775088000,EQUITY,196.14,295.0,190.0,230.09525,223.0,2.6,hold,21,10129999872,17.289,14814000128,7102000128,0.298,0.356,87637000192,23.421,149.475,0.079229996,0.40448,16252999680,11832375296,17547999232,0.252,0.122,0.18546,0.16904,0.16497,USD,PGR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,322151400000,-0.2400055,194.7001 - 198.32,NYSE,3442225,4.119995,0.021456072,192.02 - 289.96,-93.81999,-0.32356185,-24.57946,1775779200,1776256200,1776256200,1776256200,1772548200,1772548200,False,19.23,16.1265,16.26161,12.061536,America/New_York,EDT,-14400000,us_market,False,[],1775579405,NYQ,finmb_33352,The Progressive Corporation,Progressive Corporation (The),-0.12221483,196.14,REGULAR,-8.926193,-0.043528352,-31.420303,-0.13807462,15,0,2.6 - Hold,False,The Progressive,30.0919
