period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,23204585710,23013000000,23387600000,7,22206000000,0.045
+1q,21157133330,21047000000,21314000000,6,20076000000,0.0539
0y,88009800000,85760200000,90854000000,9,83174000000,0.0581
+1y,95435911110,92847300000,99885000000,9,88009800000,0.0844
