period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.85233,4.47,5.09,4.654,18,0.042600002
+1q,3.78484,2.94,4.65,4.8765,18,-0.22389999
0y,16.26161,14.25,18.95,18.2452,24,-0.1087
+1y,16.12092,14.35,18.35,16.26161,23,-0.0087
