,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,18429081,3614679936,-0.0011999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,14785665,2900060324,0.0223
2,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.014400001,8400348,1647644251,-0.025
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,7545923,1480057332,-0.0091
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,7462633,1463720832,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,6893201,1352032439,-0.0209
6,2025-12-31,GROWTH FUND OF AMERICA,0.0114,6675533,1309339038,0.0
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,5396434,1058456561,0.0251
8,2026-01-31,AMERICAN MUTUAL FUND,0.0075,4400608,863135250,0.0089
9,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0074,4323729,848056203,0.0
