period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6295339800,6210000000,6398000000,20,6018000000,0.0461
+1q,6691246970,6582144000,6813000000,20,6430000000,0.040599998
0y,26499930260,26090000000,26840000000,26,25204000000,0.0514
+1y,27943870970,27220000000,28419000000,26,26499930260,0.0545
