,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.232463,0.241478,0.212,0.241952,
Normalized EBITDA,2533795000.0,2010728000.0,2022253000.0,1645962000.0,
Net Income From Continuing Operation Net Minority Interest,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Reconciled Depreciation,114441000.0,80434000.0,68898000.0,61241000.0,
Reconciled Cost Of Revenue,3662148000.0,3443831000.0,3345821000.0,3136483000.0,
EBITDA,2533795000.0,2010728000.0,2022253000.0,1645962000.0,
EBIT,2419354000.0,1930294000.0,1953355000.0,1584721000.0,
Net Interest Income,63175000.0,59165000.0,115127000.0,-12757000.0,
Normalized Income,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Net Income From Continuing And Discontinued Operation,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Total Expenses,5874989000.0,5562415000.0,5186672000.0,4726329000.0,
Total Operating Income As Reported,2419354000.0,1930294000.0,1953355000.0,1584721000.0,
Diluted Average Shares,984451000.0,1013107000.0,1057981000.0,1066442000.0,
Basic Average Shares,975887000.0,1004566000.0,1044887000.0,1053558000.0,
Diluted EPS,1.94,1.62,1.54,1.115,
Basic EPS,1.95,1.63,1.56,1.13,
Diluted NI Availto Com Stockholders,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Net Income Common Stockholders,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Net Income,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Net Income Including Noncontrolling Interests,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Net Income Continuous Operations,1905432000.0,1509048000.0,1630988000.0,1191624000.0,
Tax Provision,577097000.0,480411000.0,437494000.0,380340000.0,
Pretax Income,2482529000.0,1989459000.0,2068482000.0,1571964000.0,
Other Income Expense,,,115127000.0,-12757000.0,3952000.0
Other Non Operating Income Expenses,,,115127000.0,-12757000.0,3952000.0
Net Non Operating Interest Income Expense,63175000.0,59165000.0,115127000.0,-12757000.0,
Total Other Finance Cost,-63175000.0,-59165000.0,-115127000.0,12757000.0,
Operating Income,2419354000.0,1930294000.0,1953355000.0,1584721000.0,
Operating Expense,2212841000.0,2118584000.0,1840851000.0,1589846000.0,
Gross Profit,4632195000.0,4048878000.0,3794206000.0,3174567000.0,
Cost Of Revenue,3662148000.0,3443831000.0,3345821000.0,3136483000.0,
Total Revenue,8294343000.0,7492709000.0,7140027000.0,6311050000.0,
Operating Revenue,8294343000.0,7492709000.0,7140027000.0,6311050000.0,
