,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0219,21464568,1558542295,-0.0027
1,2026-01-31,"Invesco QQQ Trust, Series 1",0.0218,21283905,1545424355,-0.0291
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0184,17983744,1305799662,0.0225
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0094,9177979,666413060,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0093,9076699,659059119,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0086,8395446,609593339,-0.0185
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0082,8063623,585499670,-0.0959
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Consumer Staples Select Sector SPD,0.0076,7402565,537500249,0.0119
8,2025-12-31,LOOMIS SAYLES FUNDS II-Loomis Sayles Growth Fund,0.0069999998,6832422,496102165,-0.0287
9,2026-01-31,AB Large Cap Growth Fund Inc,0.0064,6220857,451696430,-0.046
