period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2156993120,2069300000,2202400000,15,1854558000,0.16309999
+1q,2325065510,2251600000,2367000000,15,2111593000,0.1011
0y,9210127090,8928900000,9457138070,23,8294343000,0.1104
+1y,9992593680,9446000000,10552141000,22,9210127090,0.085
