,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-190300000.0,-37620000.0,153735679.636701,-943800000.0,
Tax Rate For Calcs,0.22,0.22,0.216225,0.22,
Normalized EBITDA,11923000000.0,12635000000.0,12618000000.0,17912000000.0,
Total Unusual Items,-865000000.0,-171000000.0,711000000.0,-4290000000.0,
Total Unusual Items Excluding Goodwill,-865000000.0,-171000000.0,711000000.0,-4290000000.0,
Net Income From Continuing Operation Net Minority Interest,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Reconciled Depreciation,4461000000.0,4108000000.0,3492000000.0,3542000000.0,
Reconciled Cost Of Revenue,8270000000.0,7402000000.0,6566000000.0,6460000000.0,
EBITDA,11058000000.0,12464000000.0,13329000000.0,13622000000.0,
EBIT,6597000000.0,8356000000.0,9837000000.0,10080000000.0,
Net Interest Income,-25000000.0,139000000.0,92000000.0,-179000000.0,
Interest Expense,235000000.0,138000000.0,148000000.0,179000000.0,
Interest Income,210000000.0,277000000.0,240000000.0,85000000.0,
Normalized Income,5654700000.0,6536380000.0,7036735679.636701,11105200000.0,
Net Income From Continuing And Discontinued Operation,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Total Expenses,15332000000.0,15125000000.0,14290000000.0,15236000000.0,
Total Operating Income As Reported,6385000000.0,8082000000.0,9603000000.0,9966000000.0,
Diluted Average Shares,546000000.0,569000000.0,584000000.0,587000000.0,
Basic Average Shares,543000000.0,566000000.0,581000000.0,583000000.0,
Diluted EPS,9.12,11.25,13.0,13.22,
Basic EPS,9.17,11.31,13.07,13.31,
Diluted NI Availto Com Stockholders,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Net Income Common Stockholders,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Net Income,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Net Income Including Noncontrolling Interests,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Net Income Continuous Operations,4980000000.0,6403000000.0,7594000000.0,7759000000.0,
Tax Provision,1382000000.0,1815000000.0,2095000000.0,2142000000.0,
Pretax Income,6362000000.0,8218000000.0,9689000000.0,9901000000.0,
Other Income Expense,-863000000.0,-174000000.0,705000000.0,-4176000000.0,
Other Non Operating Income Expenses,2000000.0,-3000000.0,-6000000.0,114000000.0,
Special Income Charges,-878000000.0,-375000000.0,-107000000.0,-308000000.0,
Gain On Sale Of Ppe,-35000000.0,16000000.0,95000000.0,74000000.0,
Write Off,73000000.0,33000000.0,33000000.0,56000000.0,
Impairment Of Capital Assets,770000000.0,358000000.0,169000000.0,326000000.0,
Earnings From Equity Interest,,,,46000000.0,18000000.0
Gain On Sale Of Security,13000000.0,204000000.0,818000000.0,-3982000000.0,
Net Non Operating Interest Income Expense,-25000000.0,139000000.0,92000000.0,-179000000.0,
Interest Expense Non Operating,235000000.0,138000000.0,148000000.0,179000000.0,
Interest Income Non Operating,210000000.0,277000000.0,240000000.0,85000000.0,
Operating Income,7250000000.0,8253000000.0,8892000000.0,14256000000.0,
Operating Expense,7062000000.0,7723000000.0,7724000000.0,8776000000.0,
Other Operating Expenses,213000000.0,88000000.0,91000000.0,86000000.0,
Other Taxes,1234000000.0,1249000000.0,1284000000.0,1585000000.0,
Selling General And Administration,5615000000.0,6386000000.0,6349000000.0,7105000000.0,
Selling And Marketing Expense,4795000000.0,5717000000.0,5709000000.0,6535000000.0,
General And Administrative Expense,820000000.0,669000000.0,640000000.0,570000000.0,
Other Gand A,820000000.0,669000000.0,640000000.0,570000000.0,
Gross Profit,14312000000.0,15976000000.0,16616000000.0,23032000000.0,
Cost Of Revenue,8270000000.0,7402000000.0,6566000000.0,6460000000.0,
Total Revenue,22582000000.0,23378000000.0,23182000000.0,29492000000.0,
Operating Revenue,22582000000.0,23378000000.0,23182000000.0,29492000000.0,
