,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1005,53815556,7827203936,0.0084
1,2025-12-31,Blackrock Inc.,0.0797,42684236,6208209017,0.0477
2,2025-12-31,Capital World Investors,0.0758,40607574,5906168897,-0.2604
3,2025-12-31,JPMORGAN CHASE & CO,0.0634,33947001,4937421809,-0.48520002
4,2025-12-31,State Street Corporation,0.056999996,30562470,4445158672,0.0033000002
5,2025-12-31,Capital Research Global Investors,0.0456,24418380,3551531457,-0.020399999
6,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0373,19988840,2907276980,0.0189
7,2025-12-31,"Geode Capital Management, LLC",0.024400001,13046709,1897578686,0.0074
8,2025-12-31,Harris Associates L.P.,0.0138,7372292,1072263063,0.6157
9,2025-12-31,Morgan Stanley,0.0134000005,7176503,1043786531,-0.0184
