address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
2211 North First Street,San Jose,CA,95131,United States,408 967 7000,https://www.paypal.com,Credit Services,credit-services,Credit Services,Financial Services,financial-services,Financial Services,"PayPal Holdings, Inc. operates a technology platform that enables digital payments for merchants and consumers worldwide. The company operates a two-sided network at scale that connects merchants and consumers that enables its customers to connect, transact, and send and receive payments through online and in person, as well as transfer and withdraw funds using various funding sources, such as bank accounts, PayPal or Venmo account balance, consumer credit and debit products, credit and debit cards, and cryptocurrencies, as well as other stored value products, including gift cards and eligible rewards. It provides payment solutions under the PayPal, PayPal Credit, Braintree, Venmo, Xoom, Hyperwallet, Honey, and Paidy names. The company was founded in 1998 and is headquartered in San Jose, California.",23800,"[{'maxAge': 1, 'name': 'Mr. Enrique J. Lores', 'age': 59, 'title': 'President, CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 138674, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jamie S. Miller', 'age': 56, 'title': 'Chief Financial & Operating Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 5629425, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Diego  Scotti', 'age': 52, 'title': 'Executive VP & GM of Consumer Group', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 3629425, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Suzan Bulyaba Kereere', 'age': 59, 'title': 'President of Global Markets', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 8629425, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aaron J. Webster', 'age': 44, 'title': 'Executive VP & Global Chief Risk Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 4578711, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher  Natali', 'age': 47, 'title': 'Chief Accounting Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Srinivasan  Venkatesan', 'age': 54, 'title': 'Chief Technology Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven Eric Winoker', 'title': 'Chief Investor Relations Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bimal  Patel', 'title': 'Chief Legal Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kausik  Rajgopal', 'age': 50, 'title': 'Executive Vice President of Strategy, Corporate Development & Partnerships', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,2,6,5,2,1775001600,1735603200,[],86400,2,45.48,45.09,44.56,45.46,45.48,45.09,44.56,45.46,0.56,1.24,1772582400,0.025899999,1.411,8.362292,7.804562,3899702,3899702,24170201,15733100,15733100,42.75,47.41,1,1,42328895488,41742930334,38.46,79.5,310.16,30.0,1.2760429,45.4928,61.622574,0.28,0.0061565526,USD,False,43616931840,0.15775,918639080,920664542,43188795,51758573,1770940800,1773360000,0.0469,0.0013,0.8216,1.65,0.0469,935651953,22.017,2.054776,1767139200,1798675200,1767139200,0.282,5232999936,5.41,5.79661,1.315,6.56,-0.20780355,0.32693863,0.14,1772582400,EQUITY,45.24,147.39,32.0,52.73909,46.0,2.77273,hold,33,10421999616,11.32,6648999936,12295999488,0.245,1.287,33172000768,60.703,34.59,0.048800003,0.25732002,13761000448,3274249984,6416000000,0.394,0.037,0.41484,0.20044,0.17485,USD,PYPL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579391,NMS,finmb_112732,America/New_York,EDT,-14400000,us_market,False,-0.52769977,45.24,"PayPal Holdings, Inc.","PayPal Holdings, Inc.",True,1436189400000,-0.23999786,44.56 - 45.46,NasdaqGS,24170201,6.7800026,0.17628713,38.46 - 79.5,-34.26,-0.43094337,-20.780355,1774396800,1777984200,1777984200,1777984200,1777982400,1777982400,False,5.41,5.79661,5.32531,8.49528,-0.2528,-0.005556923,-16.382572,-0.26585343,15,0,2.8 - Hold,REGULAR,False,PayPal,0.7151
