,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028199999,10815823,3587284159,-0.00090000004
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0227,8679446,2878711971,0.0225
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0116,4429018,1468972459,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0114,4380142,1452761755,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0106,4046030,1341946824,-0.0209
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0099,3775457,1252205873,-0.017
6,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0067000003,2548604,845295522,0.0134000005
7,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Growth Fund,0.0066000004,2519320,835582898,-0.122200005
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0052,1975046,655063533,-0.0155
9,2025-12-31,Franklin Managed Trust-FRANKLIN RISING DIVIDENDS FUND,0.0050999997,1970000,653389926,0.0
