,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1470000.0,-12045000.0,-7150000.0,-5040000.0,0.0
Tax Rate For Calcs,0.21,0.165,0.13,0.144,0.21
Normalized EBITDA,2196000000.0,1590000000.0,1519000000.0,1179000000.0,1822000000.0
Total Unusual Items,-7000000.0,-73000000.0,-55000000.0,-35000000.0,
Total Unusual Items Excluding Goodwill,-7000000.0,-73000000.0,-55000000.0,-35000000.0,
Net Income From Continuing Operation Net Minority Interest,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Reconciled Depreciation,316000000.0,309000000.0,296000000.0,272000000.0,264000000.0
Reconciled Cost Of Revenue,2416000000.0,2085000000.0,2072000000.0,2017000000.0,2154000000.0
EBITDA,2189000000.0,1517000000.0,1464000000.0,1144000000.0,1822000000.0
EBIT,1873000000.0,1208000000.0,1168000000.0,872000000.0,1558000000.0
Normalized Income,854530000.0,919955000.0,931850000.0,683960000.0,546000000.0
Net Income From Continuing And Discontinued Operation,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Total Expenses,5360000000.0,4849000000.0,4854000000.0,4994000000.0,4878000000.0
Total Operating Income As Reported,1804000000.0,1135000000.0,1113000000.0,837000000.0,581000000.0
Diluted Average Shares,386500000.0,386700000.0,386400000.0,386400000.0,386100000.0
Basic Average Shares,382500000.0,382400000.0,382200000.0,381700000.0,381300000.0
Diluted EPS,2.2,2.22,2.29,1.69,1.41
Basic EPS,2.21,2.25,2.32,1.71,1.43
Diluted NI Availto Com Stockholders,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Net Income Common Stockholders,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Net Income,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Net Income Including Noncontrolling Interests,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Net Income Continuous Operations,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0
Tax Provision,856000000.0,170000000.0,132000000.0,110000000.0,-18000000.0
Pretax Income,1705000000.0,1029000000.0,1016000000.0,764000000.0,528000000.0
Other Income Expense,501000000.0,-179000000.0,-152000000.0,-108000000.0,-1030000000.0
Other Non Operating Income Expenses,508000000.0,-106000000.0,-97000000.0,-73000000.0,-53000000.0
Special Income Charges,-7000000.0,-73000000.0,-55000000.0,-35000000.0,
Impairment Of Capital Assets,7000000.0,73000000.0,55000000.0,35000000.0,
Operating Income,1811000000.0,1208000000.0,1168000000.0,872000000.0,1558000000.0
Operating Expense,2817000000.0,2644000000.0,2673000000.0,2872000000.0,2616000000.0
Depreciation Amortization Depletion Income Statement,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0
Depreciation And Amortization In Income Statement,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0
Amortization,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0
Amortization Of Intangibles Income Statement,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0
Research And Development,401000000.0,410000000.0,407000000.0,405000000.0,358000000.0
Selling General And Administration,2227000000.0,2045000000.0,2079000000.0,2300000000.0,2102000000.0
Gross Profit,4628000000.0,3852000000.0,3841000000.0,3744000000.0,4174000000.0
Cost Of Revenue,2543000000.0,2205000000.0,2181000000.0,2122000000.0,2262000000.0
Total Revenue,7171000000.0,6057000000.0,6022000000.0,5866000000.0,6436000000.0
Operating Revenue,7171000000.0,6057000000.0,6022000000.0,5866000000.0,6436000000.0
