period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.65372,1.53443,1.76217,1.58,24,0.0467
+1q,1.83478,1.76,1.92889,1.77,24,0.0366
0y,7.23738,7.0,7.34337,7.02,27,0.031
+1y,8.0401,7.72,8.53985,7.23738,26,0.1109
