,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0348,11197363,898812290,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0252,8116366,651500671,0.0018000001
2,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0228,7357386,590577349,0.0070999996
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0201,6490820,521018099,0.0223
4,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0168,5407738,434079111,-0.0152
5,2025-12-31,INVESTMENT CO OF AMERICA,0.0139999995,4500000,361214984,0.2857
6,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0125,4020959,322762365,0.0
7,2025-12-31,AMERICAN BALANCED FUND,0.0111,3561279,285863853,0.0
8,2025-12-31,CAPITAL WORLD GROWTH & INCOME FUND,0.0109,3500000,280944988,1.0
9,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0109,3525327,282977986,0.0584
