,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1271,21032554,3987561835,0.013300001
1,2025-12-31,Blackrock Inc.,0.1029,17023479,3227481321,0.1691
2,2025-12-31,Capital International Investors,0.0719,11893826,2254950427,0.0846
3,2025-12-31,State Street Corporation,0.0652,10786358,2044985573,0.0147
4,2025-12-31,"Wellington Management Group, LLP",0.060500003,10010508,1897892175,-0.0437
5,2025-12-31,Price (T.Rowe) Associates Inc,0.0399,6597064,1250737339,-0.15609999
6,2025-12-31,"Aristotle Capital Management, LLC",0.0385,6370129,1207712733,-0.1195
7,2025-12-31,"Geode Capital Management, LLC",0.0255,4214985,799118990,0.019
8,2025-12-31,Bank of America Corporation,0.0229,3782500,717124161,0.012200001
9,2025-12-31,Invesco Ltd.,0.0182,3013774,571381401,-0.0276
