period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1894003990,1267993810,2281957000,3,1950502000,-0.029000001
+1q,959849050,815747310,1146950000,3,838774000,0.1443
0y,5364040280,4143448470,6232416990,9,4702755000,0.14060001
+1y,6063940930,5524000000,7075202990,8,5364040280,0.1305
