period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.1097,2.03,2.29,1.81,25,0.1656
+1q,2.47847,2.41,2.66,2.19,25,0.1317
0y,10.01861,9.7,10.47,8.93,29,0.12189999
+1y,11.43381,10.81,12.21,10.01861,28,0.14130001
