,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2490700000.0,1303800000.0,749600000.0,958400000.0,
Repurchase Of Capital Stock,-2295300000.0,0.0,-416300000.0,-2607400000.0,
Capital Expenditure,-539800000.0,-1111200000.0,-1064200000.0,-532400000.0,
Income Tax Paid Supplemental Data,537900000.0,466500000.0,447800000.0,444200000.0,
End Cash Position,3407400000.0,2062400000.0,2770100000.0,1600700000.0,
Beginning Cash Position,2062400000.0,2770100000.0,1600700000.0,1306000000.0,
Effect Of Exchange Rate Changes,12800000.0,-800000.0,3300000.0,5400000.0,
Changes In Cash,1332200000.0,-706900000.0,1166100000.0,289300000.0,
Financing Cash Flow,-2364100000.0,150900000.0,-287600000.0,-2572300000.0,
Cash Flow From Continuing Financing Activities,-2364100000.0,150900000.0,-287600000.0,-2572300000.0,
Net Other Financing Charges,-419100000.0,-278500000.0,-167600000.0,-198700000.0,
Proceeds From Stock Option Exercised,350300000.0,429400000.0,296300000.0,233800000.0,
Net Common Stock Issuance,-2295300000.0,0.0,-416300000.0,-2607400000.0,
Common Stock Payments,-2295300000.0,0.0,-416300000.0,-2607400000.0,
Investing Cash Flow,665800000.0,-3272800000.0,-360100000.0,1370800000.0,
Cash Flow From Continuing Investing Activities,665800000.0,-3272800000.0,-360100000.0,1370800000.0,
Net Investment Purchase And Sale,1219500000.0,-2160600000.0,713000000.0,1916000000.0,
Sale Of Investment,2435400000.0,2979000000.0,2920400000.0,3315500000.0,
Purchase Of Investment,-1215900000.0,-5139600000.0,-2207400000.0,-1399500000.0,
Net Business Purchase And Sale,-13900000.0,-1000000.0,-8900000.0,-12800000.0,
Purchase Of Business,-13900000.0,-1000000.0,-8900000.0,-12800000.0,
Net PPE Purchase And Sale,-539800000.0,-1111200000.0,-1064200000.0,-532400000.0,
Purchase Of PPE,-539800000.0,-1111200000.0,-1064200000.0,-532400000.0,
Operating Cash Flow,3030500000.0,2415000000.0,1813800000.0,1490800000.0,
Cash Flow From Continuing Operating Activities,3030500000.0,2415000000.0,1813800000.0,1490800000.0,
Change In Working Capital,-1272300000.0,-919300000.0,-777600000.0,-619100000.0,
Change In Other Working Capital,187900000.0,130500000.0,88200000.0,73000000.0,
Change In Other Current Liabilities,34100000.0,108300000.0,-32900000.0,121700000.0,
Change In Payables And Accrued Expense,57900000.0,-400000.0,41700000.0,21300000.0,
Change In Payable,57900000.0,-400000.0,41700000.0,21300000.0,
Change In Account Payable,57900000.0,-400000.0,41700000.0,21300000.0,
Change In Prepaid Assets,-187100000.0,-231800000.0,24200000.0,-129200000.0,
Change In Inventory,-1063400000.0,-830000000.0,-712500000.0,-546600000.0,
Change In Receivables,-301700000.0,-95900000.0,-186300000.0,-159300000.0,
Changes In Account Receivables,-301700000.0,-95900000.0,-186300000.0,-159300000.0,
Other Non Cash Items,,37700000.0,33000000.0,26600000.0,22000000.0
Stock Based Compensation,788200000.0,676800000.0,592800000.0,513200000.0,
Deferred Tax,19100000.0,-135300000.0,-280800000.0,-185300000.0,
Deferred Income Tax,19100000.0,-135300000.0,-280800000.0,-185300000.0,
Depreciation Amortization Depletion,677100000.0,499700000.0,454800000.0,365800000.0,
Depreciation And Amortization,677100000.0,499700000.0,454800000.0,365800000.0,
Amortization Cash Flow,62400000.0,54400000.0,53200000.0,27800000.0,
Amortization Of Intangibles,62400000.0,54400000.0,53200000.0,27800000.0,
Depreciation,614700000.0,445300000.0,401600000.0,338000000.0,
Operating Gains Losses,-58200000.0,-44400000.0,7300000.0,45200000.0,
Gain Loss On Investment Securities,-57200000.0,-43300000.0,7300000.0,49000000.0,
Gain Loss On Sale Of Business,-1000000.0,-1100000.0,0.0,-3800000.0,
Net Income From Continuing Operations,2876600000.0,2337500000.0,1817300000.0,1344400000.0,
