contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
LUV260410P00028500,2026-03-30 16:32:22+00:00,28.5,0.09,0.0,0.09,0.0,0.0,,5,1.3750031249999999,False,REGULAR,USD
LUV260410P00029000,2026-03-31 15:47:44+00:00,29.0,0.1,0.0,0.06,0.0,0.0,,1,1.21875390625,False,REGULAR,USD
LUV260410P00029500,2026-03-30 18:13:19+00:00,29.5,0.19,0.0,0.75,0.0,0.0,,3,1.9472658886718752,False,REGULAR,USD
LUV260410P00030000,2026-04-06 19:54:38+00:00,30.0,0.01,0.0,0.1,0.0,0.0,7.0,66,1.171879140625,False,REGULAR,USD
LUV260410P00030500,2026-04-06 14:53:08+00:00,30.5,0.01,0.0,0.26,0.0,0.0,160.0,963,1.3320345898437496,False,REGULAR,USD
LUV260410P00031000,2026-04-02 18:03:28+00:00,31.0,0.06,0.0,0.52,0.0,0.0,76.0,288,1.484377578125,False,REGULAR,USD
LUV260410P00031500,2026-04-06 14:37:40+00:00,31.5,0.04,0.0,0.05,0.0,0.0,12.0,850,0.85937640625,False,REGULAR,USD
LUV260410P00032000,2026-04-07 15:28:40+00:00,32.0,0.06,0.03,0.07,0.009999998,19.999994,30.0,34,0.8906260937499999,False,REGULAR,USD
LUV260410P00032500,2026-04-07 15:06:36+00:00,32.5,0.07,0.05,0.08,0.030000001,75.0,61.0,56,0.8632826171875,False,REGULAR,USD
LUV260410P00033000,2026-04-07 15:14:36+00:00,33.0,0.12,0.07,0.15,0.029999994,33.333324,3.0,158,0.8867198828124999,False,REGULAR,USD
LUV260410P00033500,2026-04-07 14:19:39+00:00,33.5,0.21,0.1,0.22,0.13,162.5,4.0,15,0.89257919921875,False,REGULAR,USD
LUV260410P00034000,2026-04-07 16:00:22+00:00,34.0,0.15,0.15,0.18,0.02000001,15.384624,15.0,46,0.8164080859374999,False,REGULAR,USD
LUV260410P00034500,2026-04-07 15:05:45+00:00,34.5,0.24,0.19,0.28,0.06999999,41.176464,13.0,46,0.8164080859374999,False,REGULAR,USD
LUV260410P00035000,2026-04-07 14:50:40+00:00,35.0,0.32,0.25,0.35,0.08999999,39.13043,5.0,304,0.7929708203125,False,REGULAR,USD
