period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7261178630,7155000000,7334700000,15,6428000000,0.1296
+1q,8541650330,8051000000,8905433900,13,7244000000,0.17909999
0y,32066071090,30026695990,33345800000,21,28063000000,0.1426
+1y,33342583160,31318002420,34726000000,21,32066071090,0.0398
