,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1234,60577139,2285575426,-0.0076
1,2025-12-31,Elliott Investment Management L.P.,0.1041,51128500,1929078281,0.0
2,2025-12-31,Primecap Management Company,0.096499994,47392095,1788103722,-0.0126
3,2025-12-31,"Franklin Resources, Inc.",0.08189999,40200530,1516765978,0.072399996
4,2025-12-31,State Street Corporation,0.0636,31222774,1178035248,-0.041100003
5,2025-12-31,Blackrock Inc.,0.0596,29251393,1103655044,0.023
6,2025-12-31,Price (T.Rowe) Associates Inc,0.035,17165941,647670946,-0.0759
7,2025-12-31,Goldman Sachs Group Inc,0.0339,16625158,627267203,0.8686
8,2025-12-31,"Geode Capital Management, LLC",0.026300002,12891913,486411871,-0.011
9,2025-12-31,"Ameriprise Financial, Inc.",0.0198,9744627,367664772,-0.21
