,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,230262674.0,229983615.0,229729296.0,229546105.0,
Share Issued,230262674.0,229983615.0,229729296.0,229546105.0,
Net Debt,15182400000.0,14047500000.0,13119400000.0,12010900000.0,
Total Debt,15202200000.0,14069500000.0,13147100000.0,12036100000.0,
Tangible Book Value,7884700000.0,7618400000.0,7326500000.0,7147100000.0,
Invested Capital,25423500000.0,24024500000.0,22810200000.0,21519800000.0,
Working Capital,-1880100000.0,-1823100000.0,-1723500000.0,-1651800000.0,
Net Tangible Assets,7884700000.0,7618400000.0,7326500000.0,7147100000.0,
Common Stock Equity,10221300000.0,9955000000.0,9663100000.0,9483700000.0,
Total Capitalization,23260500000.0,21764200000.0,20716400000.0,19389400000.0,
Total Equity Gross Minority Interest,10267800000.0,9989200000.0,9685000000.0,9493300000.0,
Minority Interest,46500000.0,34200000.0,21900000.0,9600000.0,
Stockholders Equity,10221300000.0,9955000000.0,9663100000.0,9483700000.0,
Gains Losses Not Affecting Retained Earnings,-18000000.0,-23800000.0,-29600000.0,-34500000.0,
Other Equity Adjustments,-18000000.0,-23800000.0,-29600000.0,-34500000.0,
Retained Earnings,2966200000.0,2732900000.0,2457800000.0,2298500000.0,
Capital Stock,7273100000.0,7245900000.0,7234900000.0,7219700000.0,
Common Stock,7273100000.0,7245900000.0,7234900000.0,7219700000.0,
Total Liabilities Net Minority Interest,23680700000.0,22292900000.0,21291100000.0,19996600000.0,
Total Non Current Liabilities Net Minority Interest,19984800000.0,18630500000.0,17778500000.0,16502800000.0,
Other Non Current Liabilities,513500000.0,474000000.0,457900000.0,462500000.0,
Employee Benefits,278700000.0,371300000.0,464100000.0,458400000.0,
Non Current Pension And Other Postretirement Benefit Plans,278700000.0,371300000.0,464100000.0,458400000.0,
Non Current Deferred Liabilities,2020700000.0,2035700000.0,2097900000.0,1996600000.0,
Non Current Deferred Taxes Liabilities,2020700000.0,2035700000.0,2097900000.0,1996600000.0,
Long Term Debt And Capital Lease Obligation,13039200000.0,11809200000.0,11053300000.0,9905700000.0,
Long Term Debt,13039200000.0,11809200000.0,11053300000.0,9905700000.0,
Long Term Provisions,1308100000.0,1268300000.0,1162800000.0,1112800000.0,
Current Liabilities,3695900000.0,3662400000.0,3512600000.0,3493800000.0,
Other Current Liabilities,516700000.0,464200000.0,396200000.0,353800000.0,
Current Debt And Capital Lease Obligation,2163000000.0,2260300000.0,2093800000.0,2130400000.0,
Current Debt,2163000000.0,2260300000.0,2093800000.0,2130400000.0,
Other Current Borrowings,367000000.0,651700000.0,800000000.0,439100000.0,
Commercial Paper,1394000000.0,1207600000.0,951800000.0,1332300000.0,
Current Notes Payable,402000000.0,401000000.0,342000000.0,359000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,73000000.0,74500000.0,81100000.0,51600000.0
Current Provisions,34200000.0,28700000.0,40300000.0,40400000.0,
Payables And Accrued Expenses,982000000.0,909200000.0,907800000.0,888100000.0,
Current Accrued Expenses,158300000.0,136400000.0,134200000.0,124300000.0,
Interest Payable,158300000.0,136400000.0,134200000.0,124300000.0,
Payables,823700000.0,772800000.0,773600000.0,763800000.0,
Total Tax Payable,169400000.0,159000000.0,156700000.0,163000000.0,
Accounts Payable,654300000.0,613800000.0,616900000.0,600800000.0,
Total Assets,33948500000.0,32282100000.0,30976100000.0,29489900000.0,
Total Non Current Assets,32132700000.0,30442800000.0,29187000000.0,27647900000.0,
Other Non Current Assets,592500000.0,576200000.0,560000000.0,534500000.0,
Investments And Advances,1016800000.0,879800000.0,766400000.0,653300000.0,
Other Investments,1016800000.0,879800000.0,766400000.0,653300000.0,
Goodwill And Other Intangible Assets,2336600000.0,2336600000.0,2336600000.0,2336600000.0,
Goodwill,2336600000.0,2336600000.0,2336600000.0,2336600000.0,
Net PPE,26301500000.0,24930900000.0,23728700000.0,22277200000.0,
Accumulated Depreciation,-14986600000.0,-14165500000.0,-13301600000.0,-12556300000.0,
Gross PPE,41288100000.0,39096400000.0,37030300000.0,34833500000.0,
Construction In Progress,2120600000.0,1707000000.0,1543500000.0,1421200000.0,
Other Properties,208800000.0,201600000.0,203800000.0,166600000.0,
Current Assets,1815800000.0,1839300000.0,1789100000.0,1842000000.0,
Other Current Assets,264800000.0,226300000.0,323500000.0,412500000.0,
Restricted Cash,402000000.0,401000000.0,342000000.0,359000000.0,
Prepaid Assets,77900000.0,66100000.0,51300000.0,47800000.0,
Inventory,828900000.0,867400000.0,776200000.0,672900000.0,
Receivables,222400000.0,256500000.0,268400000.0,324600000.0,
Receivables Adjustments Allowances,-15300000.0,-15700000.0,-24200000.0,-31400000.0,
Other Receivables,110600000.0,150000000.0,169400000.0,200900000.0,
Taxes Receivable,8200000.0,11100000.0,11500000.0,9300000.0,
Accounts Receivable,10000000.0,2700000.0,2600000.0,8900000.0,
Gross Accounts Receivable,10000000.0,2700000.0,2600000.0,8900000.0,
Cash Cash Equivalents And Short Term Investments,19800000.0,22000000.0,27700000.0,25200000.0,
Cash And Cash Equivalents,19800000.0,22000000.0,27700000.0,25200000.0,
