period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1261965230,836252340,1464864310,4,1374500000,-0.08189999
+1q,1404141090,1145084140,1531473270,4,1437000000,-0.0229
0y,6188626780,5897000000,6354000000,8,5961600000,0.0381
+1y,6611861240,6303367510,7115000000,9,6188626780,0.0684
