,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1155000.0,151800.0,594000.0,-1479000.0,
Tax Rate For Calcs,0.033,0.033,0.02,0.058,
Normalized EBITDA,2760400000.0,2637000000.0,2386800000.0,2219600000.0,
Total Unusual Items,-35000000.0,4600000.0,29700000.0,-25500000.0,
Total Unusual Items Excluding Goodwill,-35000000.0,4600000.0,29700000.0,-25500000.0,
Net Income From Continuing Operation Net Minority Interest,855600000.0,873500000.0,731300000.0,752700000.0,
Reconciled Depreciation,1218100000.0,1170500000.0,1138900000.0,984900000.0,
Reconciled Cost Of Revenue,2790500000.0,2756200000.0,2680300000.0,3174000000.0,
EBITDA,2725400000.0,2641600000.0,2416500000.0,2194100000.0,
EBIT,1507300000.0,1471100000.0,1277600000.0,1209200000.0,
Net Interest Income,-616300000.0,-563100000.0,-525800000.0,-404000000.0,
Interest Expense,616300000.0,563100000.0,525800000.0,404000000.0,
Normalized Income,889445000.0,869051800.0,702194000.0,776721000.0,
Net Income From Continuing And Discontinued Operation,855600000.0,873500000.0,731300000.0,752700000.0,
Total Expenses,4428700000.0,4379300000.0,4225800000.0,4557000000.0,
Total Operating Income As Reported,1532900000.0,1468000000.0,1282400000.0,1267200000.0,
Diluted Average Shares,233600000.0,230600000.0,230500000.0,230300000.0,
Basic Average Shares,230500000.0,230300000.0,230000000.0,229900000.0,
Diluted EPS,3.66,3.79,3.17,3.27,
Basic EPS,3.71,3.79,3.18,3.27,
Diluted NI Availto Com Stockholders,855600000.0,873500000.0,731300000.0,752700000.0,
Net Income Common Stockholders,855600000.0,873500000.0,731300000.0,752700000.0,
Net Income,855600000.0,873500000.0,731300000.0,752700000.0,
Minority Interests,-12300000.0,-12300000.0,-12300000.0,-12300000.0,
Net Income Including Noncontrolling Interests,867900000.0,885800000.0,743600000.0,765000000.0,
Net Income Continuous Operations,867900000.0,885800000.0,743600000.0,765000000.0,
Earnings From Equity Interest Net Of Tax,6800000.0,7800000.0,7400000.0,7300000.0,
Tax Provision,29900000.0,30000000.0,15600000.0,47500000.0,
Pretax Income,891000000.0,908000000.0,751800000.0,805200000.0,
Other Income Expense,-25600000.0,3100000.0,-4800000.0,-92900000.0,
Other Non Operating Income Expenses,9400000.0,-1500000.0,-34500000.0,-67400000.0,
Special Income Charges,,0.0,0.0,-34900000.0,0.0
Impairment Of Capital Assets,,0.0,0.0,34900000.0,0.0
Gain On Sale Of Security,-35000000.0,4600000.0,29700000.0,9400000.0,
Net Non Operating Interest Income Expense,-616300000.0,-563100000.0,-525800000.0,-404000000.0,
Interest Expense Non Operating,616300000.0,563100000.0,525800000.0,404000000.0,
Operating Income,1532900000.0,1468000000.0,1282400000.0,1302100000.0,
Operating Expense,1583000000.0,1566600000.0,1483100000.0,1327500000.0,
Other Operating Expenses,,,75100000.0,97300000.0,87400000.0
Other Taxes,420100000.0,452600000.0,406600000.0,398100000.0,
Depreciation Amortization Depletion Income Statement,1162900000.0,1114000000.0,1076500000.0,929400000.0,
Depreciation And Amortization In Income Statement,1162900000.0,1114000000.0,1076500000.0,929400000.0,
Gross Profit,3115900000.0,3034600000.0,2765500000.0,2629600000.0,
Cost Of Revenue,2845700000.0,2812700000.0,2742700000.0,3229500000.0,
Total Revenue,5961600000.0,5847300000.0,5508200000.0,5859100000.0,
Operating Revenue,5705100000.0,5704400000.0,5345100000.0,5589200000.0,
