period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4711762290,4631336000,4819000000,7,4309000000,0.0935
+1q,4767804500,4647827000,4877000000,6,4335000000,0.0998
0y,19257867860,18847075000,19641000000,7,18293000000,0.052699998
+1y,20151651000,19482557000,20926000000,7,19257867860,0.0464
