,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.032,2915612,1247269682,-0.0168
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0257,2342814,1002232421,0.0069999998
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0222,2022222,865086366,-0.030199999
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013200001,1203703,514932116,0.0
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,1182346,505795805,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,1094496,468214453,-0.0184
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0094,855020,365769013,0.0097
7,2026-01-31,John Hancock Funds III-Disciplined Value Mid Cap Fund,0.0088,802743,343405434,-0.0497
8,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.007900001,722754,309186939,0.0
9,2026-01-31,SELECT SECTOR SPDR TRUST-State Street Financial Select Sector SPDR ETF,0.0073,665381,284643343,0.057800002
