Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-09 00:00:00-04:00,528.0599975585938,545.0,520.0,539.7899780273438,560100,0.0,0.0
2026-03-10 00:00:00-04:00,532.2999877929688,537.0,508.3999938964844,520.760009765625,530300,0.0,0.0
2026-03-11 00:00:00-04:00,518.0,526.989990234375,510.0,524.8300170898438,431200,0.0,0.0
2026-03-12 00:00:00-04:00,524.3699951171875,540.0399780273438,522.6699829101562,528.969970703125,453700,0.0,0.0
2026-03-13 00:00:00-04:00,525.0,542.6199951171875,521.2100219726562,531.1300048828125,392000,0.0,0.0
2026-03-16 00:00:00-04:00,531.0,531.8800048828125,517.2000122070312,526.8900146484375,398500,0.0,0.0
2026-03-17 00:00:00-04:00,532.3800048828125,534.0,518.1099853515625,529.1799926757812,429200,0.0,0.0
2026-03-18 00:00:00-04:00,531.0800170898438,539.0999755859375,526.5900268554688,530.0800170898438,397100,0.0,0.0
2026-03-19 00:00:00-04:00,528.8400268554688,539.6900024414062,520.4099731445312,532.52001953125,426700,0.0,0.0
2026-03-20 00:00:00-04:00,533.4600219726562,543.030029296875,519.2000122070312,519.4099731445312,1470200,0.0,0.0
2026-03-23 00:00:00-04:00,514.280029296875,533.8400268554688,508.3999938964844,527.8699951171875,415500,0.0,0.0
2026-03-24 00:00:00-04:00,529.0599975585938,545.0,527.0499877929688,535.260009765625,394600,0.0,0.0
2026-03-25 00:00:00-04:00,535.260009765625,541.8800048828125,530.0,530.3599853515625,336500,0.0,0.0
2026-03-26 00:00:00-04:00,531.3699951171875,538.2999877929688,521.0599975585938,522.280029296875,335800,0.0,0.0
2026-03-27 00:00:00-04:00,523.0599975585938,526.4299926757812,509.3299865722656,511.75,410700,0.0,0.0
2026-03-30 00:00:00-04:00,519.0700073242188,520.0,465.5899963378906,467.3699951171875,609300,0.0,0.0
2026-03-31 00:00:00-04:00,468.7699890136719,480.0,465.80999755859375,474.55999755859375,495400,0.0,0.0
2026-04-01 00:00:00-04:00,465.0,474.8399963378906,438.7799987792969,439.20001220703125,606700,0.0,0.0
2026-04-02 00:00:00-04:00,449.1199951171875,456.489990234375,433.94000244140625,444.239990234375,390100,0.0,0.0
2026-04-06 00:00:00-04:00,442.0199890136719,449.0,436.5799865722656,448.8599853515625,278700,0.0,0.0
2026-04-07 00:00:00-04:00,445.8800048828125,454.3599853515625,443.3299865722656,445.3699951171875,103546,0.0,0.0
