,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.187257,0.219,0.22,0.219,0.216045
Normalized EBITDA,190034000.0,164054000.0,157450000.0,162014000.0,154011000.0
Net Income From Continuing Operation Net Minority Interest,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Reconciled Depreciation,21930000.0,14963000.0,13699000.0,11941000.0,11467000.0
Reconciled Cost Of Revenue,39453000.0,31391000.0,22150000.0,23067000.0,20399000.0
EBITDA,190034000.0,164054000.0,157450000.0,162014000.0,154011000.0
EBIT,168104000.0,149091000.0,143751000.0,150073000.0,142544000.0
Net Interest Income,2278000.0,5879000.0,5021000.0,4102000.0,3665000.0
Interest Income,2968000.0,5879000.0,5021000.0,4102000.0,3665000.0
Normalized Income,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Net Income From Continuing And Discontinued Operation,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Total Expenses,62333000.0,53994000.0,43792000.0,45910000.0,43240000.0
Total Operating Income As Reported,149246000.0,149091000.0,143751000.0,150073000.0,142544000.0
Diluted Average Shares,69020805.0,69030774.0,69040740.0,69017541.0,69046590.0
Basic Average Shares,68938230.0,68954649.0,68961978.0,68942085.0,68922714.0
Diluted EPS,1.79,1.756667,1.683333,1.746667,1.713333
Basic EPS,1.79,1.756667,1.683333,1.75,1.716667
Diluted NI Availto Com Stockholders,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Net Income Common Stockholders,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Net Income,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Net Income Including Noncontrolling Interests,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Net Income Continuous Operations,123346000.0,121238000.0,116140000.0,120652000.0,118360000.0
Tax Provision,28419000.0,33941000.0,32851000.0,33742000.0,32618000.0
Pretax Income,151765000.0,155179000.0,148991000.0,154394000.0,150978000.0
Other Income Expense,241000.0,209000.0,219000.0,219000.0,4769000.0
Other Non Operating Income Expenses,241000.0,209000.0,219000.0,219000.0,4769000.0
Net Non Operating Interest Income Expense,2278000.0,5879000.0,5021000.0,4102000.0,3665000.0
Interest Income Non Operating,2968000.0,5879000.0,5021000.0,4102000.0,3665000.0
Operating Income,149246000.0,149091000.0,143751000.0,150073000.0,142544000.0
Operating Expense,22880000.0,22603000.0,21642000.0,22843000.0,22841000.0
Other Taxes,1562000.0,2625000.0,1877000.0,2199000.0,1305000.0
Selling General And Administration,21318000.0,19978000.0,19765000.0,20644000.0,21536000.0
General And Administrative Expense,21318000.0,19978000.0,19765000.0,20644000.0,21536000.0
Other Gand A,6424000.0,5591000.0,5693000.0,6072000.0,7177000.0
Salaries And Wages,14894000.0,14387000.0,14072000.0,14572000.0,14359000.0
Gross Profit,172126000.0,171694000.0,165393000.0,172916000.0,165385000.0
Cost Of Revenue,39453000.0,31391000.0,22150000.0,23067000.0,20399000.0
Total Revenue,211579000.0,203085000.0,187543000.0,195983000.0,185784000.0
Operating Revenue,211579000.0,203085000.0,187543000.0,195983000.0,185784000.0
