,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Horizon Kinetics Asset Management LLC,0.1499,10333762,4602347531,-0.0171
1,2025-12-31,Vanguard Group Inc,0.1096,7556966,3365645910,-0.0241
2,2025-12-31,Blackrock Inc.,0.0864,5953272,2651408721,0.0861
3,2025-12-31,State Street Corporation,0.051999997,3587004,1597543953,0.0226
4,2025-12-31,"Geode Capital Management, LLC",0.0255,1759107,783453476,0.012200001
5,2025-12-31,Santa Monica Partners LP,0.0211,1457757,649241227,8.0
6,2025-12-31,"SoftVest Advisors, LLC",0.0171,1180800,525892890,0.0
7,2025-12-31,First Manhattan Co. LLC,0.0147,1013363,451321474,0.00029999999
8,2025-12-31,Invesco Ltd.,0.0124,855816,381154767,0.0047999998
9,2025-12-31,Morgan Stanley,0.0106,727921,324194172,0.019199999
