,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.235569,0.239,0.244,0.24,0.238745
Normalized EBITDA,430000000.0,487200000.0,483900000.0,439500000.0,390400000.0
Net Income From Continuing Operation Net Minority Interest,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Reconciled Depreciation,44500000.0,45000000.0,45100000.0,44700000.0,44400000.0
Reconciled Cost Of Revenue,1128700000.0,1167500000.0,1137500000.0,1075500000.0,1006300000.0
EBITDA,430000000.0,487200000.0,483900000.0,439500000.0,390400000.0
EBIT,385500000.0,442200000.0,438800000.0,394800000.0,346000000.0
Net Interest Income,300000.0,-900000.0,500000.0,-800000.0,-500000.0
Interest Expense,900000.0,1600000.0,2200000.0,1700000.0,1700000.0
Interest Income,1200000.0,700000.0,2700000.0,900000.0,1200000.0
Normalized Income,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Net Income From Continuing And Discontinued Operation,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Total Expenses,1643100000.0,1691800000.0,1644200000.0,1565500000.0,1479700000.0
Total Operating Income As Reported,384300000.0,441500000.0,436100000.0,393900000.0,344800000.0
Diluted Average Shares,1150600000.0,1151000000.0,1150100000.0,1149600000.0,1149400000.0
Basic Average Shares,1148000000.0,1147900000.0,1147500000.0,1147000000.0,1146400000.0
Diluted EPS,0.26,0.29,0.29,0.26,0.23
Basic EPS,0.26,0.29,0.29,0.26,0.23
Diluted NI Availto Com Stockholders,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Net Income Common Stockholders,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Net Income,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Net Income Including Noncontrolling Interests,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Net Income Continuous Operations,294000000.0,335500000.0,330300000.0,298700000.0,262100000.0
Tax Provision,90600000.0,105100000.0,106300000.0,94400000.0,82200000.0
Pretax Income,384600000.0,440600000.0,436600000.0,393100000.0,344300000.0
Net Non Operating Interest Income Expense,300000.0,-900000.0,500000.0,-800000.0,-500000.0
Interest Expense Non Operating,900000.0,1600000.0,2200000.0,1700000.0,1700000.0
Interest Income Non Operating,1200000.0,700000.0,2700000.0,900000.0,1200000.0
Operating Income,384300000.0,441500000.0,436100000.0,393900000.0,344800000.0
Operating Expense,514400000.0,524300000.0,506700000.0,490000000.0,473400000.0
Selling General And Administration,514400000.0,524300000.0,506700000.0,490000000.0,473400000.0
Gross Profit,898700000.0,965800000.0,942800000.0,883900000.0,818200000.0
Cost Of Revenue,1128700000.0,1167500000.0,1137500000.0,1075500000.0,1006300000.0
Total Revenue,2027400000.0,2133300000.0,2080300000.0,1959400000.0,1824500000.0
Operating Revenue,2027400000.0,2133300000.0,2080300000.0,1959400000.0,1824500000.0
