,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,36030225,1633069975,-0.0023999999
1,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0286,32813866,1487288501,0.0066000004
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,28948926,1312110093,0.0224
3,2026-01-31,"Invesco QQQ Trust, Series 1",0.0218,25009314,1133547176,-0.0291
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,24987757,1132570105,-0.0156
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,14773238,669597023,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,14610193,662207008,0.0017
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0119,13627743,617677461,-0.0446
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,13519957,612792061,-0.0185
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0084,9603239,435266815,-0.0226
