,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1773000.0,-1760000.0,-1716000.0,-2512000.0,
Tax Rate For Calcs,0.197,0.176,0.156,0.157,
Normalized EBITDA,3970000000.0,4432000000.0,4907000000.0,5056000000.0,
Total Unusual Items,-9000000.0,-10000000.0,-11000000.0,-16000000.0,
Total Unusual Items Excluding Goodwill,-9000000.0,-10000000.0,-11000000.0,-16000000.0,
Net Income From Continuing Operation Net Minority Interest,2021000000.0,2510000000.0,2797000000.0,2787000000.0,
Reconciled Depreciation,832000000.0,925000000.0,1106000000.0,1250000000.0,
Reconciled Cost Of Revenue,4838000000.0,4706000000.0,4917000000.0,4947000000.0,
EBITDA,3961000000.0,4422000000.0,4896000000.0,5040000000.0,
EBIT,3129000000.0,3497000000.0,3790000000.0,3790000000.0,
Net Interest Income,-384000000.0,-318000000.0,-309000000.0,-416000000.0,
Interest Expense,466000000.0,398000000.0,438000000.0,427000000.0,
Interest Income,145000000.0,160000000.0,187000000.0,61000000.0,
Normalized Income,2028227000.0,2518240000.0,2806284000.0,2800488000.0,
Net Income From Continuing And Discontinued Operation,2021000000.0,2510000000.0,2797000000.0,2787000000.0,
Total Expenses,9234000000.0,9142000000.0,9600000000.0,9411000000.0,
Total Operating Income As Reported,3047000000.0,3417000000.0,3661000000.0,3797000000.0,
Diluted Average Shares,254331000.0,257848000.0,261370000.0,264053000.0,
Basic Average Shares,252703000.0,255208000.0,258381000.0,261879000.0,
Diluted EPS,7.95,9.73,10.7,10.55,
Basic EPS,8.0,9.84,10.83,10.64,
Diluted NI Availto Com Stockholders,2021000000.0,2510000000.0,2797000000.0,2787000000.0,
Net Income Common Stockholders,2021000000.0,2510000000.0,2797000000.0,2787000000.0,
Net Income,2021000000.0,2510000000.0,2797000000.0,2787000000.0,
Minority Interests,-47000000.0,-32000000.0,-25000000.0,-46000000.0,
Net Income Including Noncontrolling Interests,2068000000.0,2542000000.0,2822000000.0,2833000000.0,
Net Income Continuous Operations,2068000000.0,2542000000.0,2822000000.0,2833000000.0,
Earnings From Equity Interest Net Of Tax,-70000000.0,-12000000.0,-7000000.0,-1000000.0,
Tax Provision,525000000.0,545000000.0,523000000.0,529000000.0,
Pretax Income,2663000000.0,3099000000.0,3352000000.0,3363000000.0,
Other Income Expense,12000000.0,-55000000.0,-15000000.0,-15000000.0,
Other Non Operating Income Expenses,21000000.0,-45000000.0,-4000000.0,1000000.0,
Special Income Charges,-9000000.0,-10000000.0,-11000000.0,-16000000.0,
Gain On Sale Of Business,-9000000.0,-10000000.0,-11000000.0,2000000.0,
Other Special Charges,,,,18000000.0,22000000.0
Gain On Sale Of Security,,,,-17000000.0,5000000.0
Net Non Operating Interest Income Expense,-384000000.0,-318000000.0,-309000000.0,-416000000.0,
Total Other Finance Cost,63000000.0,80000000.0,58000000.0,50000000.0,
Interest Expense Non Operating,466000000.0,398000000.0,438000000.0,427000000.0,
Interest Income Non Operating,145000000.0,160000000.0,187000000.0,61000000.0,
Operating Income,3035000000.0,3472000000.0,3676000000.0,3794000000.0,
Operating Expense,3681000000.0,3647000000.0,3877000000.0,3723000000.0,
Depreciation Amortization Depletion Income Statement,117000000.0,136000000.0,300000000.0,509000000.0,
Depreciation And Amortization In Income Statement,117000000.0,136000000.0,300000000.0,509000000.0,
Amortization,117000000.0,136000000.0,300000000.0,509000000.0,
Amortization Of Intangibles Income Statement,117000000.0,136000000.0,300000000.0,509000000.0,
Research And Development,2360000000.0,2347000000.0,2418000000.0,2148000000.0,
Selling General And Administration,1204000000.0,1164000000.0,1159000000.0,1066000000.0,
Gross Profit,6716000000.0,7119000000.0,7553000000.0,7517000000.0,
Cost Of Revenue,5553000000.0,5495000000.0,5723000000.0,5688000000.0,
Total Revenue,12269000000.0,12614000000.0,13276000000.0,13205000000.0,
Operating Revenue,12269000000.0,12614000000.0,13276000000.0,13205000000.0,
