period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3148962040,3040000000,3197710000,24,2835000000,0.1107
+1q,3271575310,3159000000,3369305000,23,2926000000,0.1181
0y,13536063140,13287330000,13805696000,29,12269000000,0.1033
+1y,14906174640,14356800000,15530000000,28,13536063140,0.1012
