,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,738000000.0,485000000.0,659000000.0,401000000.0,225000000.0,
Repurchase Of Capital Stock,-338000000.0,-54000000.0,-204000000.0,-303000000.0,-455000000.0,
Repayment Of Debt,-15000000.0,-950000000.0,-1815000000.0,-146000000.0,0.0,
Issuance Of Debt,0.0,1713000000.0,1565000000.0,1016000000.0,,
Capital Expenditure,-153000000.0,-100000000.0,-120000000.0,-164000000.0,-166000000.0,
Interest Paid Supplemental Data,112000000.0,44000000.0,109000000.0,41000000.0,92000000.0,
Income Tax Paid Supplemental Data,144000000.0,174000000.0,167000000.0,96000000.0,280000000.0,
End Cash Position,3267000000.0,3454000000.0,3170000000.0,3988000000.0,3292000000.0,
Beginning Cash Position,3454000000.0,3170000000.0,3988000000.0,3292000000.0,2748000000.0,
Effect Of Exchange Rate Changes,0.0,0.0,4000000.0,2000000.0,-4000000.0,
Changes In Cash,-187000000.0,284000000.0,-822000000.0,694000000.0,548000000.0,
Financing Cash Flow,-612000000.0,482000000.0,-709000000.0,345000000.0,-41000000.0,
Cash Flow From Continuing Financing Activities,-612000000.0,482000000.0,-709000000.0,345000000.0,-41000000.0,
Net Other Financing Charges,-11000000.0,-9000000.0,0.0,-1000000.0,-1000000.0,
Proceeds From Stock Option Exercised,6000000.0,38000000.0,2000000.0,37000000.0,3000000.0,
Cash Dividends Paid,-254000000.0,-256000000.0,-257000000.0,-258000000.0,-258000000.0,
Common Stock Dividend Paid,-254000000.0,-256000000.0,-257000000.0,-258000000.0,-258000000.0,
Net Common Stock Issuance,-338000000.0,-54000000.0,-204000000.0,-303000000.0,-455000000.0,
Common Stock Payments,-338000000.0,-54000000.0,-204000000.0,-303000000.0,-455000000.0,
Net Issuance Payments Of Debt,-15000000.0,763000000.0,-250000000.0,870000000.0,670000000.0,
Net Short Term Debt Issuance,-15000000.0,-735000000.0,250000000.0,500000000.0,,
Short Term Debt Payments,-15000000.0,-950000000.0,-1315000000.0,-146000000.0,,
Short Term Debt Issuance,0.0,215000000.0,1565000000.0,646000000.0,,
Net Long Term Debt Issuance,0.0,1498000000.0,-500000000.0,370000000.0,670000000.0,
Long Term Debt Payments,0.0,0.0,-500000000.0,0.0,0.0,
Long Term Debt Issuance,0.0,1498000000.0,0.0,370000000.0,,
Investing Cash Flow,-466000000.0,-783000000.0,-892000000.0,-216000000.0,198000000.0,
Cash Flow From Continuing Investing Activities,-466000000.0,-783000000.0,-892000000.0,-216000000.0,198000000.0,
Net Other Investing Changes,,,,,0.0,0.0
Net Investment Purchase And Sale,172000000.0,-673000000.0,-93000000.0,-53000000.0,333000000.0,
Sale Of Investment,502000000.0,0.0,0.0,0.0,400000000.0,
Purchase Of Investment,-330000000.0,-673000000.0,-93000000.0,-53000000.0,-67000000.0,
Net Business Purchase And Sale,-485000000.0,-11000000.0,,,,
Purchase Of Business,-485000000.0,-11000000.0,,,,
Net Intangibles Purchase And Sale,-55000000.0,-23000000.0,-37000000.0,-25000000.0,-36000000.0,
Purchase Of Intangibles,-55000000.0,-23000000.0,-37000000.0,-25000000.0,-36000000.0,
Net PPE Purchase And Sale,0.0,1000000.0,0.0,1000000.0,31000000.0,
Sale Of PPE,0.0,1000000.0,0.0,1000000.0,31000000.0,
Capital Expenditure Reported,-98000000.0,-77000000.0,-83000000.0,-139000000.0,-130000000.0,
Operating Cash Flow,891000000.0,585000000.0,779000000.0,565000000.0,391000000.0,
Cash Flow From Continuing Operating Activities,891000000.0,585000000.0,779000000.0,565000000.0,391000000.0,
Change In Working Capital,44000000.0,-374000000.0,-26000000.0,-231000000.0,-355000000.0,
Change In Other Working Capital,2000000.0,10000000.0,6000000.0,8000000.0,-6000000.0,
Change In Other Current Assets,-114000000.0,-123000000.0,131000000.0,-106000000.0,-218000000.0,
Change In Payables And Accrued Expense,246000000.0,-219000000.0,33000000.0,-110000000.0,16000000.0,
Change In Payable,,-219000000.0,33000000.0,-110000000.0,,118000000.0
Change In Account Payable,,-219000000.0,33000000.0,-110000000.0,,118000000.0
Change In Inventory,-128000000.0,-96000000.0,-90000000.0,6000000.0,-122000000.0,
Change In Receivables,38000000.0,54000000.0,-106000000.0,-29000000.0,-25000000.0,
Other Non Cash Items,3000000.0,3000000.0,2000000.0,2000000.0,3000000.0,
Stock Based Compensation,100000000.0,118000000.0,117000000.0,127000000.0,117000000.0,
Deferred Tax,24000000.0,-8000000.0,3000000.0,-27000000.0,-145000000.0,
Deferred Income Tax,24000000.0,-8000000.0,3000000.0,-27000000.0,-145000000.0,
Depreciation Amortization Depletion,215000000.0,201000000.0,207000000.0,209000000.0,259000000.0,
Depreciation And Amortization,215000000.0,201000000.0,207000000.0,209000000.0,259000000.0,
Amortization Cash Flow,73000000.0,69000000.0,64000000.0,66000000.0,69000000.0,
Amortization Of Intangibles,73000000.0,69000000.0,64000000.0,66000000.0,69000000.0,
Depreciation,142000000.0,132000000.0,143000000.0,143000000.0,190000000.0,
Operating Gains Losses,37000000.0,-1000000.0,19000000.0,-12000000.0,7000000.0,
Earnings Losses From Equity Investments,37000000.0,1000000.0,28000000.0,4000000.0,2000000.0,
Gain Loss On Investment Securities,0.0,-1000000.0,-3000000.0,6000000.0,6000000.0,
Net Income From Continuing Operations,468000000.0,646000000.0,457000000.0,497000000.0,505000000.0,
