,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,65466368,6127979596,-0.0013
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,52519375,4916076273,0.0337
2,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0167,34919785,3268666592,0.0176
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,26799610,2508577584,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,26503813,2480889504,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,24498380,2293170942,-0.0199
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0087,18165535,1700384964,0.026400002
7,2026-01-31,AMERICAN MUTUAL FUND,0.008,16709353,1564079043,0.38349998
8,2025-11-30,VANGUARD WORLD FUND-Vanguard Utilities Index Fund,0.0066000004,13715254,1283816396,0.036199998
9,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0058,11993454,1122647301,0.0
