,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,152670000.0,45920000.0,117300000.0,38709000.0,
Tax Rate For Calcs,0.21,0.056,0.138,0.153,
Normalized EBITDA,15316000000.0,13213000000.0,15913000000.0,8954000000.0,
Total Unusual Items,727000000.0,820000000.0,850000000.0,253000000.0,
Total Unusual Items Excluding Goodwill,727000000.0,820000000.0,850000000.0,253000000.0,
Net Income From Continuing Operation Net Minority Interest,6835000000.0,6946000000.0,7310000000.0,4147000000.0,
Reconciled Depreciation,6941000000.0,5761000000.0,6151000000.0,4790000000.0,
Reconciled Cost Of Revenue,9982000000.0,9587000000.0,9866000000.0,10530000000.0,
EBITDA,16043000000.0,14033000000.0,16763000000.0,9207000000.0,
EBIT,9102000000.0,8272000000.0,10612000000.0,4417000000.0,
Net Interest Income,-4572000000.0,-2235000000.0,-3324000000.0,-585000000.0,
Interest Expense,4572000000.0,2235000000.0,3324000000.0,585000000.0,
Normalized Income,6260670000.0,6171920000.0,6577300000.0,3932709000.0,
Net Income From Continuing And Discontinued Operation,6835000000.0,6946000000.0,7310000000.0,4147000000.0,
Total Expenses,19392000000.0,17626000000.0,18282000000.0,17397000000.0,
Total Operating Income As Reported,8280000000.0,7479000000.0,10237000000.0,4081000000.0,
Diluted Average Shares,2083000000.0,2059000000.0,2031000000.0,1987000000.0,
Basic Average Shares,2083000000.0,2057000000.0,2030555556.0,1987000000.0,
Diluted EPS,3.281325,3.37,3.599212,2.087066,
Basic EPS,3.281325,3.376762,3.6,2.087066,
Diluted NI Availto Com Stockholders,6835000000.0,6946000000.0,7310000000.0,4147000000.0,
Net Income Common Stockholders,6835000000.0,6946000000.0,7310000000.0,4147000000.0,
Net Income,6835000000.0,6946000000.0,7310000000.0,4147000000.0,
Minority Interests,1503000000.0,1248000000.0,1028000000.0,901000000.0,
Net Income Including Noncontrolling Interests,5332000000.0,5698000000.0,6282000000.0,3246000000.0,
Net Income Continuous Operations,5332000000.0,5698000000.0,6282000000.0,3246000000.0,
Tax Provision,-802000000.0,339000000.0,1006000000.0,586000000.0,
Pretax Income,4530000000.0,6037000000.0,7288000000.0,3832000000.0,
Other Income Expense,1082000000.0,1145000000.0,780000000.0,858000000.0,
Other Non Operating Income Expenses,539000000.0,571000000.0,578000000.0,402000000.0,
Special Income Charges,441000000.0,550000000.0,566000000.0,634000000.0,
Gain On Sale Of Business,260000000.0,352000000.0,405000000.0,522000000.0,
Other Special Charges,-181000000.0,-198000000.0,-161000000.0,-112000000.0,
Earnings From Equity Interest,-184000000.0,-246000000.0,-648000000.0,203000000.0,
Gain On Sale Of Security,286000000.0,270000000.0,284000000.0,-381000000.0,
Net Non Operating Interest Income Expense,-4572000000.0,-2235000000.0,-3324000000.0,-585000000.0,
Interest Expense Non Operating,4572000000.0,2235000000.0,3324000000.0,585000000.0,
Operating Income,8020000000.0,7127000000.0,9832000000.0,3559000000.0,
Operating Expense,9049000000.0,7740000000.0,8144000000.0,6580000000.0,
Other Operating Expenses,,,,,-142000000.0
Other Taxes,2469000000.0,2278000000.0,2265000000.0,2077000000.0,
Depreciation Amortization Depletion Income Statement,6580000000.0,5462000000.0,5879000000.0,4503000000.0,
Depreciation And Amortization In Income Statement,6580000000.0,5462000000.0,5879000000.0,4503000000.0,
Gross Profit,17069000000.0,14867000000.0,17976000000.0,10139000000.0,
Cost Of Revenue,10343000000.0,9886000000.0,10138000000.0,10817000000.0,
Total Revenue,27412000000.0,24753000000.0,28114000000.0,20956000000.0,
Operating Revenue,27412000000.0,24753000000.0,28114000000.0,20956000000.0,
