,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Capital International Investors,0.1337,36165358,9600274622,0.097600006
1,2025-12-31,Vanguard Group Inc,0.1118,30253450,8030929163,0.0062
2,2025-12-31,Blackrock Inc.,0.0834,22549482,5985872441,0.0732
3,2025-12-31,Capital Research Global Investors,0.0746,20176544,5355964216,0.0478
4,2025-12-31,Capital World Investors,0.0612,16561587,4396355854,-0.0251
5,2025-12-31,State Street Corporation,0.0387,10482244,2782563940,-0.0089
6,2025-12-31,"Geode Capital Management, LLC",0.026099999,7054191,1872570177,0.0225
7,2025-12-31,JPMORGAN CHASE & CO,0.0109,2950488,783221752,-0.59279996
8,2025-12-31,Morgan Stanley,0.0108,2934206,778899614,-0.069299996
9,2025-12-31,Invesco Ltd.,0.01,2712858,720141683,-0.1393
