address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
1050 Caribbean Way,Miami,FL,33132-2096,United States,305 539 6000,https://www.rclinvestor.com,Travel Services,travel-services,Travel Services,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Royal Caribbean Cruises Ltd. operates as a cruise company worldwide. The company operates cruises under the Royal Caribbean International, Celebrity Cruises, and Silversea Cruises brands, which comprise a range of itineraries. As of December 31, 2025, it operated 69 ships. Royal Caribbean Cruises Ltd. was founded in 1968 and is headquartered in Miami, Florida.",107950,"[{'maxAge': 1, 'name': 'Mr. Jason T. Liberty', 'age': 49, 'title': 'CEO & Chairman', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 6497886, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Naftali  Holtz', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 2777912, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Harri U. Kulovaara', 'age': 72, 'title': 'Executive Vice President of Maritime & Newbuilding', 'yearBorn': 1953, 'fiscalYear': 2024, 'totalPay': 2997687, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael W. Bayley', 'age': 66, 'title': 'President & CEO of Royal Caribbean International', 'yearBorn': 1959, 'fiscalYear': 2024, 'totalPay': 4010135, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura J. Hodges Bethge', 'age': 49, 'title': 'President of Celebrity Cruises', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 2339271, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henry L. Pujol', 'age': 57, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Martha Cecilia Poulter', 'age': 58, 'title': 'Senior VP & Chief Information Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Blake  Vanier', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Alexander Lake Jr.', 'age': 53, 'title': 'Senior VP, Chief Legal Officer & Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dana  Ritzcovan', 'title': 'Executive VP and Chief People & Outreach Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,7,6,9,8,1775001600,1735603200,http://phx.corporate-ir.net/phoenix.zhtml?c=103045&p=irol-irhome,[],86400,2,275.7,270.84,262.32,271.335,275.7,270.84,262.32,271.335,4.25,1.55,1772755200,0.2242,2.52,1.941,16.994558,12.87835,888385,888385,2546360,2175030,2175030,265.33,265.81,280,160,72393015296,74584653137,176.0,366.5,366.5,5.4,4.0364103,299.1448,303.77554,3.5,0.012694958,USD,False,95431835648,0.23797001,256766528,270528303,12134740,11689180,1770940800,1773360000,0.044899996,0.00324,0.90954,4.45,0.0543,272712972,37.116,7.152036,1767139200,1798675200,1767139200,0.366,4268000000,15.62,20.6125,2:1,902102400,5.321,14.379,0.5300516,0.32693863,1.5,1772755200,EQUITY,265.455,425.0,250.0,360.5,368.5,1.66667,buy,24,826000000,3.053,6637000192,22036000768,0.095,0.183,17934999552,215.09,66.181,0.07814,0.47731,9077999616,-197624992,6464999936,0.371,0.133,0.50616,0.37006,0.21977,USD,RCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,736003800000,-10.245026,262.32 - 271.335,NYSE,2546360,89.45499,0.508267,176.0 - 366.5,-101.04501,-0.27570263,53.005157,1775174400,1769693400,1777379400,1777379400,1769698800,1769698800,True,15.62,20.6125,17.93003,REGULAR,-3.7160048,265.455,Royal Caribbean Cruises Ltd.,Royal Caribbean Cruises Ltd.,14.805049,-33.68982,-0.112620436,-38.320557,-0.1261476,15,0,1.7 - Buy,False,[],1775579481,NYQ,finmb_325643,America/New_York,EDT,-14400000,us_market,False,Royal Caribbean Cruises,1.1398
