period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2094937060,2017715000,2239000000,17,1924000000,0.0888
+1q,2107913870,2005000000,2208600000,17,1898000000,0.1106
0y,8290326480,8162651160,8369500000,19,7718000000,0.074200004
+1y,8922064420,8711000000,9138100000,20,8290326480,0.0762
