,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026800001,4762623,2095030301,-0.0049
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0217,3868790,1701842089,0.0167
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0111,1974310,868479254,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.011,1952513,858890972,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.010199999,1807411,795062051,-0.0184
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0097,1719115,756221522,-0.0458
6,2026-01-31,Professionally Managed Portfolios-Akre Focus ETF,0.0076,1351351,594445811,-0.1761
7,2026-01-31,SELECT SECTOR SPDR TRUST-State Street Financial Select Sector SPDR ETF,0.0062,1098902,483396016,0.0579
8,2026-02-28,Fidelity Magellan Fund,0.0061000003,1086179,477799296,0.1129
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0049,880493,387320078,-0.0211
