,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2575000000.0,2521000000.0,1880000000.0,1191000000.0,
Repurchase Of Capital Stock,-1706000000.0,-1383000000.0,-561000000.0,-1070000000.0,
Repayment Of Debt,-700000000.0,0.0,-500000000.0,-626000000.0,
Issuance Of Debt,0.0,496000000.0,0.0,988000000.0,
Capital Expenditure,-326000000.0,-317000000.0,-271000000.0,-283000000.0,
End Cash Position,2384000000.0,2408000000.0,2130000000.0,1769000000.0,
Beginning Cash Position,2408000000.0,2130000000.0,1769000000.0,1811000000.0,
Effect Of Exchange Rate Changes,136000000.0,-58000000.0,41000000.0,-46000000.0,
Changes In Cash,-160000000.0,336000000.0,320000000.0,4000000.0,
Financing Cash Flow,-3063000000.0,-1446000000.0,-1584000000.0,-1208000000.0,
Cash Flow From Continuing Financing Activities,-3063000000.0,-1446000000.0,-1584000000.0,-1208000000.0,
Net Other Financing Charges,-5000000.0,-12000000.0,-9000000.0,-11000000.0,
Proceeds From Stock Option Exercised,49000000.0,73000000.0,50000000.0,26000000.0,
Cash Dividends Paid,-701000000.0,-620000000.0,-564000000.0,-515000000.0,
Common Stock Dividend Paid,-701000000.0,-620000000.0,-564000000.0,-515000000.0,
Net Common Stock Issuance,-1706000000.0,-1383000000.0,-561000000.0,-1070000000.0,
Common Stock Payments,-1706000000.0,-1383000000.0,-561000000.0,-1070000000.0,
Net Issuance Payments Of Debt,-700000000.0,496000000.0,-500000000.0,362000000.0,
Net Short Term Debt Issuance,,,,0.0,0.0
Short Term Debt Payments,,,,0.0,0.0
Short Term Debt Issuance,,,,0.0,0.0
Net Long Term Debt Issuance,-700000000.0,496000000.0,-500000000.0,362000000.0,
Long Term Debt Payments,-700000000.0,0.0,-500000000.0,-626000000.0,
Long Term Debt Issuance,0.0,496000000.0,0.0,988000000.0,
Investing Cash Flow,2000000.0,-1056000000.0,-247000000.0,-262000000.0,
Cash Flow From Continuing Investing Activities,2000000.0,-1056000000.0,-247000000.0,-262000000.0,
Net Investment Purchase And Sale,534000000.0,-516000000.0,19000000.0,190000000.0,
Sale Of Investment,722000000.0,135000000.0,162000000.0,436000000.0,
Purchase Of Investment,-188000000.0,-651000000.0,-143000000.0,-246000000.0,
Net Business Purchase And Sale,-206000000.0,-223000000.0,5000000.0,-169000000.0,
Sale Of Business,40000000.0,2000000.0,13000000.0,2000000.0,
Purchase Of Business,-246000000.0,-225000000.0,-8000000.0,-171000000.0,
Capital Expenditure Reported,-326000000.0,-317000000.0,-271000000.0,-283000000.0,
Operating Cash Flow,2901000000.0,2838000000.0,2151000000.0,1474000000.0,
Cash Flow From Continuing Operating Activities,2901000000.0,2838000000.0,2151000000.0,1474000000.0,
Change In Working Capital,-254000000.0,150000000.0,-38000000.0,-452000000.0,
Change In Other Working Capital,148000000.0,154000000.0,24000000.0,20000000.0,
Change In Other Current Liabilities,-104000000.0,11000000.0,-176000000.0,-49000000.0,
Change In Other Current Assets,-40000000.0,-53000000.0,50000000.0,-271000000.0,
Change In Payables And Accrued Expense,-55000000.0,225000000.0,76000000.0,-161000000.0,
Change In Receivables,-203000000.0,-187000000.0,-12000000.0,9000000.0,
Changes In Account Receivables,-203000000.0,-187000000.0,-12000000.0,9000000.0,
Other Non Cash Items,9000000.0,32000000.0,35000000.0,29000000.0,
Stock Based Compensation,232000000.0,220000000.0,193000000.0,169000000.0,
Provisionand Write Offof Assets,12000000.0,15000000.0,22000000.0,25000000.0,
Asset Impairment Charge,,,35000000.0,29000000.0,0.0
Deferred Tax,-17000000.0,-62000000.0,-38000000.0,48000000.0,
Deferred Income Tax,-17000000.0,-62000000.0,-38000000.0,48000000.0,
Depreciation Amortization Depletion,480000000.0,431000000.0,373000000.0,331000000.0,
Depreciation And Amortization,480000000.0,431000000.0,373000000.0,331000000.0,
Amortization Cash Flow,215000000.0,198000000.0,198000000.0,200000000.0,
Amortization Of Intangibles,215000000.0,198000000.0,198000000.0,200000000.0,
Depreciation,265000000.0,233000000.0,175000000.0,131000000.0,
Operating Gains Losses,-23000000.0,-7000000.0,-4000000.0,-50000000.0,
Net Foreign Currency Exchange Gain Loss,,0.0,0.0,20000000.0,0.0
Gain Loss On Sale Of Business,-23000000.0,-7000000.0,-4000000.0,0.0,
Net Income From Continuing Operations,2462000000.0,2059000000.0,1608000000.0,1374000000.0,
