period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.31925,3.99605,4.86,3.83,20,0.1277
+1q,4.31189,3.96629,4.53,3.56,20,0.21120001
0y,16.73237,16.3104,17.05,14.94,22,0.12
+1y,18.70623,17.94282,19.55,16.73237,23,0.118
