,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1447000000.0,-151000000.0,2719000000.0,5417000000.0,
Repurchase Of Capital Stock,0.0,-494000000.0,-625000000.0,-2325000000.0,
Repayment Of Debt,-1529000000.0,-345000000.0,-695000000.0,-1020000000.0,
Issuance Of Debt,2842000000.0,1610000000.0,104000000.0,1920000000.0,
Issuance Of Capital Stock,85000000.0,166000000.0,188000000.0,212000000.0,
Capital Expenditure,-2479000000.0,-3065000000.0,-2477000000.0,-2058000000.0,
Interest Paid Supplemental Data,,887000000.0,800000000.0,675000000.0,801000000.0
Income Tax Paid Supplemental Data,,827000000.0,735000000.0,793000000.0,731000000.0
End Cash Position,3816000000.0,2189000000.0,2987000000.0,3886000000.0,
Other Cash Adjustment Outside Changein Cash,-136000000.0,-74000000.0,-61000000.0,-54000000.0,
Beginning Cash Position,2263000000.0,3048000000.0,3940000000.0,3033000000.0,
Effect Of Exchange Rate Changes,275000000.0,-163000000.0,-45000000.0,-237000000.0,
Changes In Cash,1414000000.0,-622000000.0,-847000000.0,1144000000.0,
Financing Cash Flow,2508000000.0,-1168000000.0,-3115000000.0,-3361000000.0,
Cash From Discontinued Financing Activities,,,,,0.0
Cash Flow From Continuing Financing Activities,2508000000.0,-1168000000.0,-3115000000.0,-3361000000.0,
Net Other Financing Charges,2600000000.0,-139000000.0,-115000000.0,-142000000.0,
Cash Dividends Paid,-1490000000.0,-1966000000.0,-1972000000.0,-2006000000.0,
Common Stock Dividend Paid,-1490000000.0,-1966000000.0,-1972000000.0,-2006000000.0,
Net Common Stock Issuance,85000000.0,-328000000.0,-437000000.0,-2113000000.0,
Common Stock Payments,0.0,-494000000.0,-625000000.0,-2325000000.0,
Common Stock Issuance,85000000.0,166000000.0,188000000.0,212000000.0,
Net Issuance Payments Of Debt,1313000000.0,1265000000.0,-591000000.0,900000000.0,
Net Short Term Debt Issuance,-4000000.0,65000000.0,-249000000.0,239000000.0,
Short Term Debt Payments,-68000000.0,-78000000.0,-249000000.0,-14000000.0,
Short Term Debt Issuance,64000000.0,143000000.0,0.0,253000000.0,
Net Long Term Debt Issuance,1317000000.0,1200000000.0,-342000000.0,661000000.0,
Long Term Debt Payments,-1461000000.0,-267000000.0,-446000000.0,-1006000000.0,
Long Term Debt Issuance,2778000000.0,1467000000.0,104000000.0,1667000000.0,
Investing Cash Flow,-2126000000.0,-2368000000.0,-2928000000.0,-2970000000.0,
Cash From Discontinued Investing Activities,,,,,0.0
Cash Flow From Continuing Investing Activities,-2126000000.0,-2368000000.0,-2928000000.0,-2970000000.0,
Net Other Investing Changes,137000000.0,-33000000.0,-61000000.0,-50000000.0,
Dividends Received Cfi,0.0,0.0,2000000.0,52000000.0,
Net Investment Purchase And Sale,-16000000.0,524000000.0,-545000000.0,-809000000.0,
Sale Of Investment,1022000000.0,2536000000.0,1958000000.0,747000000.0,
Purchase Of Investment,-1038000000.0,-2012000000.0,-2503000000.0,-1556000000.0,
Net Business Purchase And Sale,93000000.0,-28000000.0,58000000.0,-137000000.0,
Sale Of Business,125000000.0,0.0,63000000.0,11000000.0,
Purchase Of Business,-32000000.0,-28000000.0,-5000000.0,-148000000.0,
Net PPE Purchase And Sale,139000000.0,109000000.0,-26000000.0,-203000000.0,
Sale Of PPE,139000000.0,234000000.0,95000000.0,32000000.0,
Purchase Of PPE,0.0,-125000000.0,-121000000.0,-235000000.0,
Capital Expenditure Reported,-2479000000.0,-2940000000.0,-2356000000.0,-1823000000.0,
Operating Cash Flow,1032000000.0,2914000000.0,5196000000.0,7475000000.0,
Cash From Discontinued Operating Activities,-30000000.0,11000000.0,32000000.0,-11000000.0,
Cash Flow From Continuing Operating Activities,1062000000.0,2903000000.0,5164000000.0,7486000000.0,
Change In Working Capital,-1198000000.0,-1621000000.0,1068000000.0,-786000000.0,
Change In Other Working Capital,-220000000.0,-1146000000.0,-203000000.0,-1065000000.0,
Change In Payables And Accrued Expense,-999000000.0,278000000.0,-734000000.0,-1255000000.0,
Change In Payable,-999000000.0,278000000.0,-734000000.0,-1255000000.0,
Change In Account Payable,-999000000.0,278000000.0,-734000000.0,-1255000000.0,
Change In Inventory,-52000000.0,-529000000.0,844000000.0,347000000.0,
Change In Receivables,73000000.0,-224000000.0,1161000000.0,1187000000.0,
Other Non Cash Items,2296000000.0,342000000.0,1324000000.0,330000000.0,
Provisionand Write Offof Assets,,,,,278000000.0
Deferred Tax,-341000000.0,135000000.0,-1222000000.0,79000000.0,
Deferred Income Tax,-341000000.0,135000000.0,-1222000000.0,79000000.0,
Depreciation Amortization Depletion,2834000000.0,2894000000.0,2611000000.0,2758000000.0,
Depreciation And Amortization,2834000000.0,2894000000.0,2611000000.0,2758000000.0,
Operating Gains Losses,-85000000.0,-48000000.0,723000000.0,465000000.0,
Pension And Employee Benefit Expense,-304000000.0,-331000000.0,406000000.0,-212000000.0,
Earnings Losses From Equity Investments,439000000.0,348000000.0,387000000.0,696000000.0,
Net Income From Continuing Operations,-2444000000.0,1201000000.0,660000000.0,4640000000.0,
