period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,9621958790,9396140000,10553403180,11,10431000000,-0.0776
+1q,10704644890,9599230000,12777421760,11,10104000000,0.0594
0y,41066700640,38119310000,48446395410,14,39968000000,0.0275
+1y,42110338140,38736264980,47509117870,14,41066700640,0.0254
