address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
One Albert Quay,Cork,T12 X8N6,Ireland,353 21 423 5000,https://www.johnsoncontrols.com,Building Products & Equipment,building-products-equipment,Building Products & Equipment,Industrials,industrials,Industrials,"Johnson Controls International plc, together with its subsidiaries, engages in engineering, manufacturing, commissioning, and retrofitting building products and systems in the United States, Europe, the Asia Pacific, and internationally. It operates through four segments: Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific, and Global Products. The company designs, sells, installs, and services heating, ventilating, air conditioning, controls, building management, refrigeration, integrated electronic security, integrated fire detection and suppression systems, and fire protection and security products. It also provides energy efficiency solutions and technical services, including inspection, scheduled maintenance, and repair and replacement of mechanical and control systems, as well as data-driven smart building solutions. In addition, the company offers access control software and software services. It sells its products and services to commercial, institutional, industrial, data center, and governmental customers. Johnson Controls International plc was incorporated in 1885 and is based in Cork, Ireland.",87000,"[{'maxAge': 1, 'name': 'Mr. Joakim  Weidemanis', 'age': 56, 'title': 'CEO & Director', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 4029696, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marc  Vandiepenbeeck', 'age': 46, 'title': 'Executive VP & CFO', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 2461390, 'exercisedValue': 1091223, 'unexercisedValue': 325150}, {'maxAge': 1, 'name': 'Mr. Christopher M. Scalia', 'age': 49, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 425331, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Lei Zhang Schlitz', 'age': 58, 'title': 'VP & President of Global Products and Solutions', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2097748, 'exercisedValue': 0, 'unexercisedValue': 815066}, {'maxAge': 1, 'name': 'Ms. Julie M. Heuer Brandt', 'age': 50, 'title': 'VP and President of Global Commercial & Field Operations', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1356082, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel C. McConeghy', 'age': 57, 'title': 'VP and Chief Accounting & Tax Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vijay P. Sankaran', 'age': 51, 'title': 'VP & Chief Digital and Information Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Gates', 'title': 'Senior Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Donofrio J.D.', 'age': 63, 'title': 'Executive VP & General Counsel', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1487782, 'exercisedValue': 0, 'unexercisedValue': 11412263}, {'maxAge': 1, 'name': 'Mr. Chris  Bontempo', 'title': 'VP & Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,2,4,7,3,1775001600,1767139200,[],86400,2,133.75,132.97,132.08,134.03,133.75,132.97,132.08,134.03,1.6,1.2,1773619200,0.5168,1.94,1.402,44.5302,23.872616,725439,725439,4907560,3036850,3036850,132.4,132.61,200,200,81221181440,81386443411,69.99,146.49,146.49,4.099123,3.3888755,133.6142,116.4922,1.54,0.011514018,USD,False,90560233472,0.14169,609990967,612066206,7490591,10146960,1770940800,1773360000,0.012200001,0.00179,0.9497,1.72,0.0156,612066206,21.575,6.150637,1759190400,1790726400,1767139200,0.251,1912999936,2.98,5.55867,955:1000,1473120000,3.779,21.906,0.8800956,0.32693863,0.4,1773619200,EQUITY,132.7,173.0,109.0,143.78947,145.0,2.04545,buy,19,552000000,0.902,4134000128,9704999936,0.642,0.994,23967000576,73.339,37.504,0.05148,0.12640001,8739999744,2764999936,1696000000,0.342,0.068,0.36466998,0.17249,0.14715,USD,JCI,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Johnson Controls International ,REGULAR,[],1775579147,NYQ,finmb_282590,America/New_York,EDT,-14400000,us_market,False,-0.785049,132.7,Johnson Controls International plc,True,559834200000,-1.050003,132.08 - 134.03,NYSE,4907560,62.71,0.8959851,69.99 - 146.49,-13.790009,-0.09413617,88.00956,1775779200,1770211800,1778070600,1778070600,1770211800,1770211800,True,2.98,5.55867,4.74848,27.945786,-0.9141998,-0.006842086,16.207794,0.13913201,15,0,2.0 - Buy,False,Johnson Controls,2.4131
