,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1079,66022552,8761192448,-0.0469
1,2025-12-31,Dodge & Cox Inc.,0.0987,60382969,8012819802,-0.0596
2,2025-12-31,Blackrock Inc.,0.0834,51040020,6773010498,-0.0093
3,2025-12-31,State Street Corporation,0.045500003,27864612,3697633927,-0.0286
4,2025-12-31,"Franklin Resources, Inc.",0.037,22655105,3006332364,0.0327
5,2025-12-31,Bank of America Corporation,0.0313,19153641,2541688102,0.1322
6,2025-12-31,"Wellington Management Group, LLP",0.0287,17581345,2333044427,0.4061
7,2025-12-31,"Fisher Asset Management, LLC",0.028199999,17239953,2287741710,0.0166
8,2025-12-31,Invesco Ltd.,0.026099999,16003486,2123662543,0.1297
9,2025-12-31,Morgan Stanley,0.023699999,14536279,1928964178,-0.0043
