period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6067506290,5998900000,6164835820,16,5676000000,0.069
+1q,6426166090,6320000000,6534000000,16,6052000000,0.0618
0y,25133752980,24897983500,25463301510,19,23596000000,0.0652
+1y,26758860920,26144900000,27468599430,18,25133752980,0.0647
