address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
100 Grainger Parkway,Lake Forest,IL,60045-5201,United States,847 535 1000,https://www.grainger.com,Industrial Distribution,industrial-distribution,Industrial Distribution,Industrials,industrials,Industrials,"W.W. Grainger, Inc., together with its subsidiaries, distributes maintenance, repair, and operating products and services primarily in North America, Japan, and the United Kingdom. The company operates through two segments, High-Touch Solutions North America and Endless Assortment. It provides safety, security, material handling and storage equipment, pumps and plumbing equipment, cleaning and maintenance, and metalworking and hand tools. The company also offers technical support and inventory management services. It serves smaller businesses to large corporations, government entities, and other institutions, as well as commercial, healthcare, and manufacturing industries through sales and service representatives, and electronic and ecommerce channels. W.W. Grainger, Inc. was founded in 1927 and is headquartered in Lake Forest, Illinois.",22100,"[{'maxAge': 1, 'name': 'Mr. Donald G. Macpherson', 'age': 57, 'title': 'Chairman & CEO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3157689, 'exercisedValue': 20286624, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deidra Cheeks Merriwether', 'age': 56, 'title': 'CFO & Senior VP', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1533372, 'exercisedValue': 0, 'unexercisedValue': 1632131}, {'maxAge': 1, 'name': 'Ms. Nancy L. Berardinelli-Krantz', 'age': 47, 'title': 'Senior VP & Chief Legal Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 1246641, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melanie J. Tinto', 'age': 52, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1271983, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Paige K. Robbins', 'age': 56, 'title': 'Senior VP & President of Grainger Business Unit', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1533647, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laurie R. Thomson', 'age': 50, 'title': 'VP, Controller & Principal Accounting Officer', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonny  LeRoy', 'age': 53, 'title': 'Senior VP &  CTO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1152721, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kyle  Bland', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Masaya  Suzuki', 'age': 50, 'title': 'Managing Director of Endless Assortment Business', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Barry  Greenhouse', 'age': 52, 'title': 'Senior Vice President of Merchandising & Supplier Management', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,4,3,4,3,1775001600,1767139200,[],86400,2,1117.24,1117.2,1107.2,1117.49,1117.24,1117.2,1107.2,1117.49,9.04,0.81,1770595200,0.2494,1.02,1.092,31.379448,22.887121,73181,73181,275166,214900,214900,1109.41,1113.09,120,40,52653219840,52878952441,902.44,1218.63,1227.66,1.9375,2.934635,1108.9872,1022.97046,8.83,0.0079034045,USD,False,55618985984,0.09508,43386110,47329985,1185917,1449391,1770940800,1773360000,0.0251,0.06236,0.76703,4.69,0.0298,47373024,78.787,14.107149,1767139200,1798675200,1767139200,-0.051,1706000000,35.42,48.56268,2:1,897868800,3.1,18.771,0.21448374,0.32693863,2.26,1770595200,EQUITY,1111.46,1342.0,930.0,1151.0667,1190.0,2.8,hold,15,585000000,12.349,2963000064,2862000128,1.502,2.827,17941999616,69.114,374.572,0.19034,0.46098998,7008999936,1091500032,2015000064,-0.02,0.045,0.39064997,0.16514,0.14734,USD,GWW,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,25.452738,2.4727783,0.0022297627,88.4895,0.0865025,15,0,2.8 - Hold,False,-0.51734895,1111.46,1775579248,NYQ,finmb_276060,America/New_York,EDT,-14400000,us_market,False,-5.7800293,1107.2 - 1117.49,NYSE,275166,209.01996,0.23161645,902.44 - 1218.63,-107.170044,-0.087943055,21.448374,1772323200,1778157000,1778157000,1778157000,1778166000,1778166000,False,35.42,48.56268,43.6676,REGULAR,True,99153000000,"W.W. Grainger, Inc.","W.W. Grainger, Inc.",[],W.W. Grainger,1.9019
