,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1197,5666285,6297848904,-0.0114
1,2025-12-31,Blackrock Inc.,0.0959,4537044,5042742747,0.1041
2,2025-12-31,State Street Corporation,0.0427,2019452,2244540041,0.0117
3,2025-12-31,"Geode Capital Management, LLC",0.0257,1217834,1353573730,0.0087
4,2025-12-31,"Wellington Management Group, LLP",0.0226,1071854,1191322804,14.6208
5,2025-12-31,Price (T.Rowe) Associates Inc,0.0217,1027286,1141787257,0.6109
6,2025-12-31,Wells Fargo & Company,0.0202,953959,1060287232,-0.0251
7,2025-12-31,"ClearBridge Investments, LLC",0.0178,844249,938348960,-0.0168
8,2025-12-31,"Parnassus Investments, LLC",0.0135,640162,711514431,-0.1541
9,2025-12-31,Northern Trust Corporation,0.013300001,629807,700005263,-0.044499997
