,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.195,0.182,0.161,0.166,
Normalized EBITDA,1922715000.0,1747943000.0,1714959000.0,1357908000.0,
Total Unusual Items,,,0.0,0.0,-16013000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,-16013000.0
Net Income From Continuing Operation Net Minority Interest,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Reconciled Depreciation,218570000.0,206275000.0,159219000.0,142496000.0,
Reconciled Cost Of Revenue,524681000.0,489122000.0,422800000.0,379817000.0,
EBITDA,1922715000.0,1747943000.0,1714959000.0,1357908000.0,
EBIT,1704145000.0,1541668000.0,1555740000.0,1215412000.0,
Net Interest Income,-193877000.0,-164223000.0,-152200000.0,-159802000.0,
Interest Expense,209889000.0,185500000.0,186679000.0,171571000.0,
Interest Income,16012000.0,21277000.0,34479000.0,11769000.0,
Normalized Income,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Net Income From Continuing And Discontinued Operation,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Total Expenses,1420892000.0,1327610000.0,1144311000.0,1040958000.0,
Total Operating Income As Reported,1713567000.0,1528518000.0,1384609000.0,1207640000.0,
Diluted Average Shares,76636000.0,78960000.0,79843000.0,81215000.0,
Basic Average Shares,76504000.0,78710000.0,79462000.0,80746000.0,
Diluted EPS,15.69,14.05,14.39,10.72,
Basic EPS,15.72,14.09,14.45,10.78,
Diluted NI Availto Com Stockholders,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Net Income Common Stockholders,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Net Income,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Net Income Including Noncontrolling Interests,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Net Income Continuous Operations,1202305000.0,1109128000.0,1148592000.0,870573000.0,
Tax Provision,291951000.0,247040000.0,220469000.0,173268000.0,
Pretax Income,1494256000.0,1356168000.0,1369061000.0,1043841000.0,
Other Income Expense,-25434000.0,-8127000.0,136652000.0,-3997000.0,
Other Non Operating Income Expenses,-25434000.0,-8127000.0,-6377000.0,-3997000.0,
Special Income Charges,,,0.0,0.0,-16013000.0
Impairment Of Capital Assets,,,0.0,0.0,16013000.0
Earnings From Equity Interest,0.0,0.0,143029000.0,0.0,
Net Non Operating Interest Income Expense,-193877000.0,-164223000.0,-152200000.0,-159802000.0,
Interest Expense Non Operating,209889000.0,185500000.0,186679000.0,171571000.0,
Interest Income Non Operating,16012000.0,21277000.0,34479000.0,11769000.0,
Operating Income,1713567000.0,1528518000.0,1384609000.0,1207640000.0,
Operating Expense,870526000.0,813228000.0,697730000.0,636617000.0,
Depreciation Amortization Depletion Income Statement,192885000.0,181015000.0,135438000.0,117972000.0,
Depreciation And Amortization In Income Statement,192885000.0,181015000.0,135438000.0,117972000.0,
Amortization,169480000.0,164037000.0,114429000.0,91079000.0,
Amortization Of Intangibles Income Statement,169480000.0,164037000.0,114429000.0,91079000.0,
Depreciation Income Statement,23405000.0,16978000.0,21009000.0,26893000.0,
Research And Development,177596000.0,158653000.0,132121000.0,107205000.0,
Selling General And Administration,500045000.0,473560000.0,430171000.0,411440000.0,
Selling And Marketing Expense,319829000.0,291220000.0,276204000.0,264583000.0,
General And Administrative Expense,180216000.0,182340000.0,153967000.0,146857000.0,
Other Gand A,180216000.0,182340000.0,153967000.0,146857000.0,
Gross Profit,2584093000.0,2341746000.0,2082339000.0,1844257000.0,
Cost Of Revenue,550366000.0,514382000.0,446581000.0,404341000.0,
Total Revenue,3134459000.0,2856128000.0,2528920000.0,2248598000.0,
Operating Revenue,3134459000.0,2856128000.0,2528920000.0,2248598000.0,
